,corpus_id,sentences
516,24,"when tumultuous work raises its din on all sides shutting me out from beyond, come to me, my lord of silence, with thy peace and rest."
517,24,"when my beggarly heart sits crouched, shut up in a corner, break open the door, my king, and come with the ceremony of a king."
518,24,"when desire blinds the mind with delusion and dust, o thou holy one, thou wakeful, come with thy light and thy thunder."
519,24,.
520,24,"the rain has held back for days and days, my god, in my arid heart. the horizon is fiercely naked - not the thinnest cover of a soft cloud, not the vaguest hint of a distant cool shower."
521,24,"send thy angry storm, dark with death, if it is thy wish, and with lashes of lightning startle the sky from end to end."
522,24,"but call back, my lord, call back this pervading silent heat, still and keen and cruel, burning the heart with dire despair."
523,24,let the cloud of grace bend low from above like the tearful look of the mother on the day of the father's wrath.
524,24,.
525,24,"where dost thou stand behind them all, my lover, hiding thyself in the shadows? they push thee and pass thee by on the dusty road, taking thee for naught. i wait here weary hours spreading my offerings for thee, while passers-by come and take my flowers, one by one, and my basket is nearly empty."
526,24,"the morning time is past, and the noon. in the shade of evening my eyes are drowsy with sleep. men going home glance at me and smile and fill me with shame. i sit like a beggar maid, drawing my skirt over my face, and when they ask me, what it is i want, i drop my eyes and answer them not."
527,24,"oh, how, indeed, could i tell them that for thee i wait, and that thou hast promised to come. how could i utter for shame that i keep for my dowry this poverty. ah, i hug this pride in the secret of my heart."
528,24,"i sit on the grass and gaze upon the sky and dream of the sudden splendour of thy coming - all the lights ablaze, golden pennons flying over thy car, and they at the roadside standing agape, when they see thee come down from thy seat to raise me from the dust, and set at thy side this ragged beggar girl a-tremble with shame and pride, like a creeper in a summer breeze."
529,24,but time glides on and still no sound of the wheels of thy chariot. many a procession passes by with noise and shouts and glamour of glory. is it only thou who wouldst stand in the shadow silent and behind them all? and only i who would wait and weep and wear out my heart in vain longing?
530,24,.
531,24,"early in the day it was whispered that we should sail in a boat, only thou and i, and never a soul in the world would know of this our pilgrimage to no country and to no end."
532,24,"in that shoreless ocean, at thy silently listening smile my songs would swell in melodies, free as waves, free from all bondage of words."
533,24,"is the time not come yet? are there works still to do? lo, the evening has come down upon the shore and in the fading light the seabirds come flying to their nests."
534,24,"who knows when the chains will be off, and the boat, like the last glimmer of sunset, vanish into the night?"
535,24,.
536,24,"the day was when i did not keep myself in readiness for thee; and entering my heart unbidden even as one of the common crowd, unknown to me, my king, thou didst press the signet of eternity upon many a fleeting moment of my life."
537,24,"and today when by chance i light upon them and see thy signature, i find they have lain scattered in the dust mixed with the memory of joys and sorrows of my trivial days forgotten."
538,24,"thou didst not turn in contempt from my childish play among dust, and the steps that i heard in my playroom are the same that are echoing from star to star."
539,24,.
540,24,"this is my delight, thus to wait and watch at the wayside where shadow chases light and the rain comes in the wake of the summer."
541,24,"messengers, with tidings from unknown skies, greet me and speed along the road. my heart is glad within, and the breath of the passing breeze is sweet."
542,24,"from dawn till dusk i sit here before my door, and i know that of a sudden the happy moment will arrive when i shall see."
543,24,in the meanwhile i smile and i sing all alone. in the meanwhile the air is filling with the perfume of promise.
544,24,.
545,24,"have you not heard his silent steps? he comes, comes, ever comes."
546,24,"every moment and every age, every day and every night he comes, comes, ever comes."
547,24,"many a song have i sung in many a mood of mind, but all their notes have always proclaimed, 'he comes, comes, ever comes.'"
548,24,"in the fragrant days of sunny april through the forest path he comes, comes, ever comes."
549,24,"in the rainy gloom of july nights on the thundering chariot of clouds he comes, comes, ever comes."
550,24,"in sorrow after sorrow it is his steps that press upon my heart, and it is the golden touch of his feet that makes my joy to shine."
551,24,        
552,24,.
553,24,i know not from what distant time thou art ever coming nearer to meet me. thy sun and stars can never keep thee hidden from me for aye.
554,24,in many a morning and eve thy footsteps have been heard and thy messenger has come within my heart and called me in secret.
555,24,"i know not only why today my life is all astir, and a feeling of tremulous joy is passing through my heart."
556,24,"it is as if the time were come to wind up my work, and i feel in the air a faint smell of thy sweet presence."
557,24,.
558,24,"the night is nearly spent waiting for him in vain. i fear lest in the morning he suddenly come to my door when i have fallen asleep wearied out. oh friends, leave the way open to him - forbid him not."
559,24,"if the sounds of his steps does not wake me, do not try to rouse me, i pray. i wish not to be called from my sleep by the clamorous choir of birds, by the riot of wind at the festival of morning light. let me sleep undisturbed even if my lord comes of a sudden to my door."
560,24,"ah, my sleep, precious sleep, which only waits for his touch to vanish. ah, my closed eyes that would open their lids only to the light of his smile when he stands before me like a dream emerging from darkness of sleep."
561,24,let him appear before my sight as the first of all lights and all forms. the first thrill of joy to my awakened soul let it come from his glance. and let my return to myself be immediate return to him.
562,24,.
563,24,the morning sea of silence broke into ripples of bird songs; and the flowers were all merry by the roadside; and the wealth of gold was scattered through the rift of the clouds while we busily went on our way and paid no heed.
564,24,we sang no glad songs nor played; we went not to the village for barter; we spoke not a word nor smiled; we lingered not on the way. we quickened our pave more and more as the time sped by.
565,24,"the sun rose to the mid sky and doves cooed in the shade. withered leaves danced and whirled in the hot air of noon. the shepherd boy drowsed and dreamed in the shadow of the banyan tree, and i laid myself down by the water and stretched my tired limbs on the grass."
566,24,"my companions laughed at me in scorn; they held their heads high and hurried on; they never looked back nor rested; they vanished in the distant blue haze. they crossed many meadows and hills, and passed through strange, far-away countries. all honour to you, heroic host of the interminable path! mockery and reproach pricked me to rise, but found no response in me. i gave myself up for lost in the depth of a glad humiliation - in the shadow of a dim delight."
567,24,"the repose of the sun-embroidered green gloom slowly spread over my heart. i forgot for what i had travelled, and i surrendered my mind without struggle to the maze of shadows and songs."
568,24,"at last, when i woke from my slumber and opened my eyes, i saw thee standing by me, flooding my sleep with thy smile. how i had feared that the path was long and wearisome, and the struggle to reach thee was hard!"
569,24,.
570,24,you came down from your throne and stood at my cottage door.
571,24,"i was singing all alone in a corner, and the melody caught your ear. you came down and stood at my cottage door."
572,24,"masters are many in your hall, and songs are sung there at all hours. but the simple carol of this novice struck at your love. one plaintive little strain mingled with the great music of the world, and with a flower for a prize you came down and stopped at my cottage door."
573,24,.
574,24,"i had gone a-begging from door to door in the village path, when thy golden chariot appeared in the distance like a gorgeous dream and i wondered who was this king of all kings!"
575,24,"my hopes rose high and methought my evil days were at an end, and i stood waiting for alms to be given unasked and for wealth scattered on all sides in the dust."
576,24,the chariot stopped where i stood. thy glance fell on me and thou camest down with a smile. i felt that the luck of my life had come at last. then of a sudden thou didst hold out thy right hand and say 'what hast thou to give to me?'
577,24,"ah, what a kingly jest was it to open thy palm to a beggar to beg! i was confused and stood undecided, and then from my wallet i slowly took out the least little grain of corn and gave it to thee."
578,24,but how great my surprise when at the day's end i emptied my bag on the floor to find a least little gram of gold among the poor heap. i bitterly wept and wished that i had had the heart to give thee my all.
579,24,.
580,24,"the night darkened. our day's works had been done. we thought that the last guest had arrived for the night and the doors in the village were all shut. only some said the king was to come. we laughed and said 'no, it cannot be!'"
581,24,"it seemed there were knocks at the door and we said it was nothing but the wind. we put out the lamps and lay down to sleep. only some said, 'it is the messenger!' we laughed and said 'no, it must be the wind!'"
582,24,"there came a sound in the dead of the night. we sleepily thought it was the distant thunder. the earth shook, the walls rocked, and it troubled us in our sleep. only some said it was the sound of wheels. we said in a drowsy murmur, 'no, it must be the rumbling of clouds!'"
583,24,"the night was still dark when the drum sounded. the voice came 'wake up! delay not!' we pressed our hands on our hearts and shuddered with fear. some said, 'lo, there is the king's flag!' we stood up on our feet and cried 'there is no time for delay!'"
584,24,"the king has come - but where are lights, where are wreaths? where is the throne to seat him? oh, shame! oh utter shame! where is the hall, the decorations? someone has said, 'vain is this cry! greet him with empty hands, lead him into thy rooms all bare!'"
585,24,"open the doors, let the conch-shells be sounded! in the depth of the night has come the king of our dark, dreary house. the thunder roars in the sky. the darkness shudders with lightning. bring out thy tattered piece of mat and spread it in the courtyard. with the storm has come of a sudden our king of the fearful night."
586,24,.
587,24,"i thought i should ask of thee - but i dared not - the rose wreath thou hadst on thy neck. thus i waited for the morning, when thou didst depart, to find a few fragments on the bed. and like a beggar i searched in the dawn only for a stray petal or two."
588,24,"ah me, what is it i find? what token left of thy love? it is no flower, no spices, no vase of perfumed water. it is thy mighty sword, flashing as a flame, heavy as a bolt of thunder. the young light of morning comes through the window and spread itself upon thy bed. the morning bird twitters and asks, 'woman, what hast thou got?' no, it is no flower, nor spices, nor vase of perfumed water - it is thy dreadful sword."
589,24,"i sit and muse in wonder, what gift is this of thine. i can find no place to hide it. i am ashamed to wear it, frail as i am, and it hurts me when press it to my bosom. yet shall i bear in my heart this honour of the burden of pain, this gift of thine."
590,24,"from now there shall be no fear left for me in this world, and thou shalt be victorious in all my strife. thou hast left death for my companion and i shall crown him with my life. thy sword is with me to cut asunder my bonds, and there shall be no fear left for me in the world."
591,24,"from now i leave off all petty decorations. lord of my heart, no more shall there be for me waiting and weeping in corners, no more coyness and sweetness of demeanour. thou hast given me thy sword for adornment. no more doll's decorations for me!"
592,24,.
593,24,"beautiful is thy wristlet, decked with stars and cunningly wrought in myriad-coloured jewels. but more beautiful to me thy sword with its curve of lightning like the outspread wings of the divine bird of vishnu, perfectly poised in the angry red light of the sunset."
594,24,it quivers like the one last response of life in ecstasy of pain at the final stroke of death; it shines like the pure flame of being burning up earty sense with one fierce flash.
595,24,"beautiful is thy wristlet, decked with starry gems; but thy sword, o lord of thunder, is wrought with uttermost beauty, terrible to behold or think of."
596,24,.
597,24,"i asked nothing from thee; i uttered not my name to thine ear. when thou took'st thy leave i stood silent. i was alone by the well where the shadow of the tree fell aslant, and the women had gone home with their brown earthen pitchers full to the brim. they called me and shouted, 'come with us, the morning is wearing on to noon.' but i languidly lingered awhile lost in the midst of vague musings."
598,24,"i heard not thy steps as thou camest. thine eyes were sad when they fell on me; thy voice was tired as thou spokest low - 'ah, i am a thirsty traveller.' i started up from my day-dreams and poured water from my jar on thy joined palms. the leaves rustled overhead; the cuckoo sang from the unseen dark, and perfume of babla flowers came from the bend of the road."
599,24,"i stood speecess with shame when my name thou didst ask. indeed, what had i done for thee to keep me in remembrance? but the memory that i could give water to thee to allay thy thirst will cling to my heart and enfold it in sweetness. the morning hour is late, the bird sings in weary notes, neem leaves rustle overhead and i sit and think and think."
600,24,.
601,24,languor is upon your heart and the slumber is still on your eyes.
602,24,"has not the word come to you that the flower is reigning in splendour among thorns? wake, oh awaken! let not the time pass in vain!"
603,24,"at the end of the stony path, in the country of virgin solitude, my friend is sitting all alone. deceive him not. wake, oh awaken!"
604,24,what if the sky pants and trembles with the heat of the midday sun - what if the burning sand spreads its mantle of thirst -
605,24,"is there no joy in the deep of your heart? at every footfall of yours, will not the harp of the road break out in sweet music of pain?"
606,24,.
607,24,"thus it is that thy joy in me is so full. thus it is that thou hast come down to me. o thou lord of all heavens, where would be thy love if i were not?"
608,24,thou hast taken me as thy partner of all this wealth. in my heart is the endless play of thy delight. in my life thy will is ever taking shape.
609,24,"and for this, thou who art the king of kings hast decked thyself in beauty to captivate my heart. and for this thy love loses itself in the love of thy lover, and there art thou seen in the perfect union of two."
610,24,.
611,24,"light, my light, the world-filling light, the eye-kissing light, heart-sweetening light!"
612,24,"ah, the light dances, my darling, at the centre of my life; the light strikes, my darling, the chords of my love; the sky opens, the wind runs wild, laughter passes over the earth."
613,24,the butterflies spread their sails on the sea of light. lilies and jasmines surge up on the crest of the waves of light.
614,24,"the light is shattered into gold on every cloud, my darling, and it scatters gems in profusion."
615,24,"mirth spreads from leaf to leaf, my darling, and gladness without measure. the heaven's river has drowned its banks and the flood of joy is abroad."
616,24,.
617,24,"let all the strains of joy mingle in my last song - the joy that makes the earth flow over in the riotous excess of the grass, the joy that sets the twin brothers, life and death, dancing over the wide world, the joy that sweeps in with the tempest, shaking and waking all life with laughter, the joy that sits still with its tears on the open red lotus of pain, and the joy that throws everything it has upon the dust, and knows not a word."
618,24,.
619,24,"yes, i know, this is nothing but thy love, o beloved of my heart - this golden light that dances upon the leaves, these idle clouds sailing across the sky, this passing breeze leaving its coolness upon my forehead."
620,24,"the morning light has flooded my eyes - this is thy message to my heart. thy face is bent from above, thy eyes look down on my eyes, and my heart has touched thy feet."
621,24,.
622,24,on the seashore of endless worlds children meet. the infinite sky is motionless overhead and the restless water is boisterous. on the seashore of endless worlds the children meet with shouts and dances.
623,24,they build their houses with sand and they play with empty shells. with withered leaves they weave their boats and smilingly float them on the vast deep. children have their play on the seashore of worlds.
624,24,"they know not how to swim, they know not how to cast nets. pearl fishers dive for pearls, merchants sail in their ships, while children gather pebbles and scatter them again. they seek not for hidden treasures, they know not how to cast nets."
625,24,"the sea surges up with laughter and pale gleams the smile of the sea beach. death-dealing waves sing meaningless ballads to the children, even like a mother while rocking her baby's cradle. the sea plays with children, and pale gleams the smile of the sea beach."
626,24,"on the seashore of endless worlds children meet. tempest roams in the patess sky, ships get wrecked in the trackless water, death is abroad and children play. on the seashore of endless worlds is the great meeting of children."
627,24,.
628,24,"the sleep that flits on baby's eyes - does anybody know from where it comes? yes, there is a rumour that it has its dwelling where, in the fairy village among shadows of the forest dimly lit with glow-worms, there hang two timid buds of enchantment. from there it comes to kiss baby's eyes."
629,24,"the smile that flickers on baby's lips when he sleeps - does anybody know where it was born? yes, there is a rumour that a young pale beam of a crescent moon touched the edge of a vanishing autumn cloud, and there the smile was first born in the dream of a dew-washed morning - the smile that flickers on baby's lips when he sleeps."
630,24,"the sweet, soft freshness that blooms on baby's limbs - does anybody know where it was hidden so long? yes, when the mother was a young girl it lay pervading her heart in tender and silent mystery of love - the sweet, soft freshness that has bloomed on baby's limbs."
631,24,.
632,24,"when i bring to you coloured toys, my child, i understand why there is such a play of colours on clouds, on water, and why flowers are painted in tints - when i give coloured toys to you, my child."
633,24,"when i sing to make you dance i truly now why there is music in leaves, and why waves send their chorus of voices to the heart of the listening earth - when i sing to make you dance."
634,24,when i bring sweet things to your greedy hands i know why there is honey in the cup of the flowers and why fruits are secretly filled with sweet juice - when i bring sweet things to your greedy hands.
635,24,"when i kiss your face to make you smile, my darling, i surely understand what pleasure streams from the sky in morning light, and what delight that is that is which the summer breeze brings to my body - when i kiss you to make you smile."
636,24,.
637,24,thou hast made me known to friends whom i knew not. thou hast given me seats in homes not my own. thou hast brought the distant near and made a brother of the stranger.
638,24,"i am uneasy at heart when i have to leave my accustomed shelter; i forget that there abides the old in the new, and that there also thou abidest."
639,24,"through birth and death, in this world or in others, wherever thou leadest me it is thou, the same, the one companion of my endless life who ever linkest my heart with bonds of joy to the unfamiliar."
640,24,"when one knows thee, then alien there is none, then no door is shut. oh, grant me my prayer that i may never lose the bliss of the touch of the one in the play of many."
641,24,.
642,24,"on the slope of the desolate river among tall grasses i asked her, 'maiden, where do you go shading your lamp with your mantle? my house is all dark and lonesome - lend me your light!' she raised her dark eyes for a moment and looked at my face through the dusk. 'i have come to the river,' she said, 'to float my lamp on the stream when the daylight wanes in the west.' i stood alone among tall grasses and watched the timid flame of her lamp uselessly drifting in the tide."
643,24,"in the silence of gathering night i asked her, 'maiden, your lights are all lit - then where do you go with your lamp? my house is all dark and lonesome - lend me your light.' she raised her dark eyes on my face and stood for a moment doubtful. 'i have come,' she said at last, 'to dedicate my lamp to the sky.' i stood and watched her light uselessly burning in the void."
644,24,"in the moonless gloom of midnight i ask her, 'maiden, what is your quest, holding the lamp near your heart? my house is all dark and lonesome- - lend me your light.' she stopped for a minute and thought and gazed at my face in the dark. 'i have brought my light,' she said, 'to join the carnival of lamps.' i stood and watched her little lamp uselessly lost among lights."
645,24,.
646,24,"what divine drink wouldst thou have, my god, from this overflowing cup of my life?"
647,24,"my poet, is it thy delight to see thy creation through my eyes and to stand at the portals of my ears silently to listen to thine own eternal harmony?"
648,24,thy world is weaving words in my mind and thy joy is adding music to them. thou givest thyself to me in love and then feelest thine own entire sweetness in me.
649,24,.
650,24,"she who ever had remained in the depth of my being, in the twilight of gleams and of glimpses; she who never opened her veils in the morning light, will be my last gift to thee, my god, folded in my final song."
651,24,words have wooed yet failed to win her; persuasion has stretched to her its eager arms in vain.
652,24,"i have roamed from country to country keeping her in the core of my heart, and around her have risen and fallen the growth and decay of my life."
653,24,"over my thoughts and actions, my slumbers and dreams, she reigned yet dwelled alone and apart."
654,24,many a man knocked at my door and asked for her and turned away in despair.
655,24,"there was none in the world who ever saw her face to face, and she remained in her loneliness waiting for thy recognition."
656,24,.
657,24,thou art the sky and thou art the nest as well.
658,24,"o thou beautiful, there in the nest is thy love that encloses the soul with colours and sounds and odours."
659,24,"there comes the morning with the golden basket in her right hand bearing the wreath of beauty, silently to crown the earth."
660,24,"and there comes the evening over the lonely meadows deserted by herds, through trackless paths, carrying cool draughts of peace in her golden pitcher from the western ocean of rest."
661,24,"but there, where spreads the infinite sky for the soul to take her flight in, reigns the stainless white radiance. there is no day nor night, nor form nor colour, and never, never a word."
662,24,.
663,24,thy sunbeam comes upon this earth of mine with arms outstretched and stands at my door the livelong day to carry back to thy feet clouds made of my tears and sighs and songs.
664,24,"with fond delight thou wrappest about thy starry breast that mantle of misty cloud, turning it into numberless shapes and folds and colouring it with hues everchanging."
665,24,"it is so light and so fleeting, tender and tearful and dark, that is why thou lovest it, o thou spotless and serene. and that is why it may cover thy awful white light with its pathetic shadows."
666,24,.
667,24,the same stream of life that runs through my veins night and day runs through the world and dances in rhythmic measures.
668,24,it is the same life that shoots in joy through the dust of the earth in numberless blades of grass and breaks into tumultuous waves of leaves and flowers.
669,24,"it is the same life that is rocked in the ocean-cradle of birth and of death, in ebb and in flow."
670,24,i feel my limbs are made glorious by the touch of this world of life. and my pride is from the life-throb of ages dancing in my blood this moment.
671,24,.
672,24,is it beyond thee to be glad with the gladness of this rhythm? to be tossed and lost and broken in the whirl of this fearful joy?
673,24,"all things rush on, they stop not, they look not behind, no power can hold them back, they rush on."
674,24,"keeping steps with that restless, rapid music, seasons come dancing and pass away - colours, tunes, and perfumes pour in endless cascades in the abounding joy that scatters and gives up and dies every moment."
675,24,.
676,24,"that i should make much of myself and turn it on all sides, thus casting coloured shadows on thy radiance - such is thy maya."
677,24,thou settest a barrier in thine own being and then callest thy severed self in myriad notes. this thy self-separation has taken body in me.
678,24,"the poignant song is echoed through all the sky in many-coloured tears and smiles, alarms and hopes; waves rise up and sink again, dreams break and form. in me is thy own defeat of self."
679,24,"this screen that thou hast raised is painted with innumerable figures with the brush of the night and the day. behind it thy seat is woven in wondrous mysteries of curves, casting away all barren lines of straightness."
680,24,"the great pageant of thee and me has overspread the sky. with the tune of thee and me all the air is vibrant, and all ages pass with the hiding and seeking of thee and me."
681,24,.
682,24,"he it is, the innermost one, who awakens my being with his deep hidden touches."
683,24,he it is who puts his enchantment upon these eyes and joyfully plays on the chords of my heart in varied cadence of pleasure and pain.
684,24,"he it is who weaves the web of this maya in evanescent hues of gold and silver, blue and green, and lets peep out through the folds his feet, at whose touch i forget myself."
685,24,"days come and ages pass, and it is ever he who moves my heart in many a name, in many a guise, in many a rapture of joy and of sorrow."
686,24,.
687,24,deliverance is not for me in renunciation. i feel the embrace of freedom in a thousand bonds of delight.
688,24,"thou ever pourest for me the fresh draught of thy wine of various colours and fragrance, filling this earthen vessel to the brim."
689,24,my world will light its hundred different lamps with thy flame and place them before the altar of thy temple.
690,24,"no, i will never shut the doors of my senses. the delights of sight and hearing and touch will bear thy delight."
691,24,"yes, all my illusions will burn into illumination of joy, and all my desires ripen into fruits of love."
692,24,.
693,24,"the day is no more, the shadow is upon the earth. it is time that i go to the stream to fill my pitcher."
694,24,"the evening air is eager with the sad music of the water. ah, it calls me out into the dusk. in the lonely lane there is no passer-by, the wind is up, the ripples are rampant in the river."
695,24,i know not if i shall come back home. i know not whom i shall chance to meet. there at the fording in the little boat the unknown man plays upon his lute.
696,24,.
697,24,thy gifts to us mortals fulfil all our needs and yet run back to thee undiminished.
698,24,the river has its everyday work to do and hastens through fields and hamlets; yet its incessant stream winds towards the washing of thy feet.
699,24,the flower sweetens the air with its perfume; yet its last service is to offer itself to thee.
700,24,thy worship does not impoverish the world.
701,24,from the words of the poet men take what meanings please them; yet their last meaning points to thee.
702,24,.
703,24,"day after day, o lord of my life, shall i stand before thee face to face. with folded hands, o lord of all worlds, shall i stand before thee face to face."
704,24,"under thy great sky in solitude and silence, with humble heart shall i stand before thee face to face."
705,24,"in this laborious world of thine, tumultuous with toil and with struggle, among hurrying crowds shall i stand before thee face to face."
706,24,"and when my work shall be done in this world, o king of kings, alone and speecess shall i stand before thee face to face."
707,24,.
708,24,i know thee as my god and stand apart - i do not know thee as my own and come closer. i know thee as my father and bow before thy feet- i do not grasp thy hand as my friend's.
709,24,"i stand not where thou comest down and ownest thyself as mine, there to clasp thee to my heart and take thee as my comrade."
710,24,"thou art the brother amongst my brothers, but i heed them not, i divide not my earnings with them, thus sharing my all with thee."
711,24,"in pleasure and in pain i stand not by the side of men, and thus stand by thee. i shrink to give up my life, and thus do not plunge into the great waters of life."
712,24,.
713,24,"when the creation was new and all the stars shone in their first splendour, the gods held their assembly in the sky and sang 'oh, the picture of perfection! the joy unalloyed!'"
714,24,but one cried of a sudden - 'it seems that somewhere there is a break in the chain of light and one of the stars has been lost.'
715,24,"the golden string of their harp snapped, their song stopped, and they cried in dismay - 'yes, that lost star was the best, she was the glory of all heavens!'"
716,24,"from that day the search is unceasing for her, and the cry goes on from one to the other that in her the world has lost its one joy!"
717,24,only in the deepest silence of night the stars smile and whisper among themselves - 'vain is this seeking! unbroken perfection is over all!'
718,24,.
719,24,"if it is not my portion to meet thee in this life then let me ever feel that i have missed thy sight - let me not forget for a moment, let me carry the pangs of this sorrow in my dreams and in my wakeful hours."
720,24,"as my days pass in the crowded market of this world and my hands grow full with the daily profits, let me ever feel that i have gained nothing - let me not forget for a moment, let me carry the pangs of this sorrow in my dreams and in my wakeful hours."
721,24,"when i sit by the roadside, tired and panting, when i spread my bed low in the dust, let me ever feel that the long journey is still before me - let me not forget a moment, let me carry the pangs of this sorrow in my dreams and in my wakeful hours."
722,24,"when my rooms have been decked out and the flutes sound and the laughter there is loud, let me ever feel that i have not invited thee to my house - let me not forget for a moment, let me carry the pangs of this sorrow in my dreams and in my wakeful hours."
723,24,.
724,24,"i am like a remnant of a cloud of autumn uselessly roaming in the sky, o my sun ever-glorious! thy touch has not yet melted my vapour, making me one with thy light, and thus i count months and years separated from thee."
725,24,"if this be thy wish and if this be thy play, then take this fleeting emptiness of mine, paint it with colours, gild it with gold, float it on the wanton wind and spread it in varied wonders."
726,24,"and again when it shall be thy wish to end this play at night, i shall melt and vanish away in the dark, or it may be in a smile of the white morning, in a coolness of purity transparent."
727,24,.
728,24,"on many an idle day have i grieved over lost time. but it is never lost, my lord. thou hast taken every moment of my life in thine own hands."
729,24,"hidden in the heart of things thou art nourishing seeds into sprouts, buds into blossoms, and ripening flowers into fruitfulness."
730,24,i was tired and sleeping on my idle bed and imagined all work had ceased. in the morning i woke up and found my garden full with wonders of flowers.
731,24,.
732,24,"time is endless in thy hands, my lord. there is none to count thy minutes."
733,24,days and nights pass and ages bloom and fade like flowers. thou knowest how to wait.
734,24,thy centuries follow each other perfecting a small wild flower.
735,24,"we have no time to lose, and having no time we must scramble for a chances. we are too poor to be late."
736,24,"and thus it is that time goes by while i give it to every querulous man who claims it, and thine altar is empty of all offerings to the last."
737,24,at the end of the day i hasten in fear lest thy gate to be shut; but i find that yet there is time.
738,24,.
739,24,"mother, i shall weave a chain of pearls for thy neck with my tears of sorrow."
740,24,"the stars have wrought their anklets of light to deck thy feet, but mine will hang upon thy breast."
741,24,"wealth and fame come from thee and it is for thee to give or to withhold them. but this my sorrow is absolutely mine own, and when i bring it to thee as my offering thou rewardest me with thy grace."
742,24,.
743,24,it is the pang of separation that spreads throughout the world and gives birth to shapes innumerable in the infinite sky.
744,24,it is this sorrow of separation that gazes in silence all nights from star to star and becomes lyric among rustling leaves in rainy darkness of july.
745,24,"it is this overspreading pain that deepens into loves and desires, into sufferings and joy in human homes; and this it is that ever melts and flows in songs through my poet's heart."
746,24,.
747,24,"when the warriors came out first from their master's hall, where had they hid their power? where were their armour and their arms?"
748,24,"they looked poor and helpless, and the arrows were showered upon them on the day they came out from their master's hall."
749,24,when the warriors marched back again to their master's hall where did they hide their power?
750,24,"they had dropped the sword and dropped the bow and the arrow; peace was on their foreheads, and they had left the fruits of their life behind them on the day they marched back again to their master's hall."
751,24,.
752,24,"death, thy servant, is at my door. he has crossed the unknown sea and brought thy call to my home."
753,24,"the night is dark and my heart is fearful - yet i will take up the lamp, open my gates and bow to him my welcome. it is thy messenger who stands at my door."
754,24,i will worship him placing at his feet the treasure of my heart.
755,24,"he will go back with his errand done, leaving a dark shadow on my morning; and in my desolate home only my forlorn self will remain as my last offering to thee."
756,24,.
757,24,in desperate hope i go and search for her in all the corners of my room; i find her not.
758,24,my house is small and what once has gone from it can never be regained.
759,24,"but infinite is thy mansion, my lord, and seeking her i have to come to thy door."
760,24,i stand under the golden canopy of thine evening sky and i lift my eager eyes to thy face.
761,24,"i have come to the brink of eternity from which nothing can vanish - no hope, no happiness, no vision of a face seen through tears."
762,24,"oh, dip my emptied life into that ocean, plunge it into the deepest fullness. let me for once feel that lost sweet touch in the allness of the universe."
763,24,.
764,24,deity of the ruined temple! the broken strings of vina sing no more your praise. the bells in the evening proclaim not your time of worship. the air is still and silent about you.
765,24,in your desolate dwelling comes the vagrant spring breeze. it brings the tidings of flowers - the flowers that for your worship are offered no more.
766,24,"your worshipper of old wanders ever longing for favour still refused. in the eventide, when fires and shadows mingle with the gloom of dust, he wearily comes back to the ruined temple with hunger in his heart."
767,24,"many a festival day comes to you in silence, deity of the ruined temple. many a night of worship goes away with lamp unlit."
768,24,many new images are built by masters of cunning art and carried to the holy stream of oblivion when their time is come.
769,24,only the deity of the ruined temple remains unworshipped in deatess neglect.
770,24,.
771,24,"no more noisy, loud words from me - such is my master's will. henceforth i deal in whispers. the speech of my heart will be carried on in murmurings of a song."
772,24,"men hasten to the king's market. all the buyers and sellers are there. but i have my untimely leave in the middle of the day, in the thick of work."
773,24,"let then the flowers come out in my garden, though it is not their time; and let the midday bees strike up their lazy hum."
774,24,"full many an hour have i spent in the strife of the good and the evil, but now it is the pleasure of my playmate of the empty days to draw my heart on to him; and i know not why is this sudden call to what useless inconsequence!"
775,24,.
776,24,on the day when death will knock at thy door what wilt thou offer to him?
777,24,"oh, i will set before my guest the full vessel of my life - i will never let him go with empty hands."
778,24,"all the sweet vintage of all my autumn days and summer nights, all the earnings and gleanings of my busy life will i place before him at the close of my days when death will knock at my door."
779,24,.
780,24,"o thou the last fulfilment of life, death, my death, come and whisper to me!"
781,24,day after day i have kept watch for thee; for thee have i borne the joys and pangs of life.
782,24,"all that i am, that i have, that i hope and all my love have ever flowed towards thee in depth of secrecy. one final glance from thine eyes and my life will be ever thine own."
783,24,the flowers have been woven and the garland is ready for the bridegroom. after the wedding the bride shall leave her home and meet her lord alone in the solitude of night.
784,24,.
785,24,"i know that the day will come when my sight of this earth shall be lost, and life will take its leave in silence, drawing the last curtain over my eyes."
786,24,"yet stars will watch at night, and morning rise as before, and hours heave like sea waves casting up pleasures and pains."
787,24,"when i think of this end of my moments, the barrier of the moments breaks and i see by the light of death thy world with its careless treasures. rare is its lowliest seat, rare is its meanest of lives."
788,24,things that i longed for in vain and things that i got - let them pass. let me but truly possess the things that i ever spurned and overlooked.
789,24,.
790,24,"i have got my leave. bid me farewell, my brothers! i bow to you all and take my departure."
791,24,here i give back the keys of my door - and i give up all claims to my house. i only ask for last kind words from you.
792,24,"we were neighbours for long, but i received more than i could give. now the day has dawned and the lamp that lit my dark corner is out. a summons has come and i am ready for my journey."
793,24,.
794,24,"at this time of my parting, wish me good luck, my friends! the sky is flushed with the dawn and my path lies beautiful."
795,24,ask not what i have with me to take there. i start on my journey with empty hands and expectant heart.
796,24,"i shall put on my wedding garland. mine is not the red-brown dress of the traveller, and though there are dangers on the way i have no fear in mind."
