,corpus_id,sentences
718,18,"  exclaimed the chieftain ""let me rather see"
719,18,  the coronal that coiling vipers make;
720,18,"  the torch that flames with many a lurid flake,"
721,18,  and the long train of doleful pageantry
722,18,"  which they behold, whom vengeful furies haunt;"
723,18,"  who, while they struggle from the scourge to flee,"
724,18,"  move where the blasted soil is not unworn,"
725,18,"  and, in their anguish, bear what other minds have borne!"""
726,18,"   but shapes, that come not at an earthly call,"
727,18,  will not depart when mortal voices bid;
728,18,"  lords of the visionary eye whose lid,"
729,18,"  once raised, remains aghast, and will not fall!"
730,18,"  ye gods, thought he, that servile implement"
731,18,    obeys a mystical intent!
732,18,  your minister would brush away
733,18,  the spots that to my soul adhere;
734,18,"  but should she labour night and day,"
735,18,"  they will not, cannot disappear;"
736,18,"  whence angry perturbations, and that look"
737,18,  which no philosophy can brook!
738,18,   ill-fated chief! there are whose hopes are built
739,18,  upon the ruins of thy glorious name;
740,18,"  who, through the portal of one moment's guilt,"
741,18,  pursue thee with their deadly aim!
742,18,  o matchless perfidy! portentous lust
743,18,"  of monstrous crime! that horror-striking blade,"
744,18,"  drawn in defiance of the gods, hath laid"
745,18,  the noble syracusan low in dust!
746,18,  shudder'd the walls the marble city wept 
747,18,  and sylvan places heaved a pensive sigh;
748,18,"  but in calm peace the appointed victim slept,"
749,18,  as he had fallen in magnanimity;
750,18,  of spirit too capacious to require
751,18,  that destiny her course should change; too just
752,18,  to his own native greatness to desire
753,18,"  that wretched boon, days lengthened by mistrust."
754,18,"  so were the hopeless troubles, that involved"
755,18,"  the soul of dion, instantly dissolved."
756,18,"  released from life and cares of princely state,"
757,18,  he left this moral grafted on his fate;
758,18,"  ""him only pleasure leads, and peace attends,"
759,18,"  him, only him, the shield of jove defends,"
760,18,"  whose means are fair and spotless as his ends."""
761,19,". i was thy neighbour once, thou rugged pile!"
762,19,"   four summer weeks i dwelt in sight of thee,"
763,19,   i saw thee every day; and all the while
764,19,   thy form was sleeping on a glassy sea.
765,19,"   so pure the sky, so quiet was the air!"
766,19,"   so like, so very like, was day to day!"
767,19,"   whene'er i looked, thy image still was there;"
768,19,"   it trembled, but it never passed away."
769,19,   how perfect was the calm! it seemed no sleep;
770,19,"  no mood, which season takes away, or brings,"
771,19,  i could have fancied that the mighty deep
772,19,  was even the gentlest of all gentle things.
773,19,"  ah!  then , if mine had been the painter's hand,"
774,19,"  to express what then i saw; and add the gleam,"
775,19,"  the light that never was, on sea or land,"
776,19,"  the consecration, and the poet's dream;"
777,19,"  i would have planted thee, thou hoary pile"
778,19,  amid a world how different from this!
779,19,  beside a sea that could not cease to smile;
780,19,"  on tranquil land, beneath a sky of bliss."
781,19,  thou shouldst have seemed a treasure-house divine
782,19,  of peaceful years; a chronicle of heaven; 
783,19,  of all the sunbeams that did ever shine
784,19,  the very sweetest had to thee been given.
785,19,"  a picture had it been of lasting ease,"
786,19,"  elysian quiet, without toil or strife;"
787,19,"  no motion but the moving tide, a breeze,"
788,19,  or merely silent nature's breathing life.
789,19,"  such, in the fond illusion of my heart,"
790,19,"  such picture would i at that time have made,"
791,19,"  and seen the soul of truth in every part,"
792,19,  a steadfast peace that might not be betrayed.
793,19,"  so once it would have been, 'tis so no more;"
794,19,"  i have submitted to a new control,"
795,19,"  a power is gone, which nothing can restore;"
796,19,  a deep distress hath humanised my soul.
797,19,  not for a moment could i now behold
798,19,"  a smiling sea, and be what i have been,"
799,19,  the feeling of my loss will ne'er be old;
800,19,"  this, which i know, i speak with mind serene."
801,19,"  then, beaumont, friend! who would have been the friend,"
802,19,"  if he had lived, of him whom i deplore,"
803,19,"  this work of thine i blame not, but commend;"
804,19,"  this sea in anger, and that dismal shore."
805,19,"  o 'tis a passionate work! yet wise and well,"
806,19,  well chosen is the spirit that is here;
807,19,"  that hulk which labours in the deadly swell,"
808,19,"  this rueful sky, this pageantry of fear!"
809,19,"  and this huge castle, standing here sublime,"
810,19,"  i love to see the look with which it braves,"
811,19,"  cased in the unfeeling armour of old time,"
812,19,"  the lightning, the fierce wind, the trampling waves."
813,19,"  farewell, farewell the heart that lives alone,"
814,19,"  housed in a dream, at distance from the kind!"
815,19,"  such happiness, wherever it be known,"
816,19,  is to be pitied; for 'tis surely blind.
817,19,"  but welcome fortitude, and patient cheer,"
818,19,  and frequent sights of what is to be borne!
819,19,"  such sights, or worse, as are before me here. "
820,19,   not without hope we suffer and we mourn.
821,20,"""why, william, on that old gray stone,"
822,20,"thus for the length of half a day,"
823,20,"why, william, sit you thus alone,"
824,20,and dream your time away?
825,20,"""where are your books?   that light bequeathed"
826,20,to beings else forlorn and blind!
827,20,up! up! and drink the spirit breathed
828,20,from dead men to their kind.
829,20,"""you look round on your mother earth,"
830,20,as if she for no purpose bore you;
831,20,"as if you were her first-born birth,"
832,20,"and none had lived before you!"""
833,20,"one morning thus, by esthwaite lake,"
834,20,"when life was sweet, i knew not why,"
835,20,"to me my good friend matthew spake,"
836,20,"and thus i made reply, "
837,20,"""the eye   it cannot choose but see;"
838,20,we cannot bid the ear be still;
839,20,"our bodies feel, where'er they be,"
840,20,against or with our will.
841,20,"""nor less i deem that there are powers"
842,20,which of themselves our minds impress;
843,20,that we can feed this mind of ours
844,20,in a wise passiveness.
845,20,"""think you, 'mid all this mighty sum"
846,20,"of things forever speaking,"
847,20,that nothing of itself will come
848,20,but we must still be seeking?
849,20,"""then ask not wherefore, here, alone,"
850,20,"conversing as i may,"
851,20,"i sit upon this old gray stone,"
852,20,"and dream my time away."""
853,21,".  when first, descending from the moorlands,"
854,21,   i saw the stream of yarrow glide
855,21,"   along a bare and open valley,"
856,21,   the ettrick shepherd was my guide.
857,21,"   when last along its banks i wandered,"
858,21,   through groves that had begun to shed
859,21,"   their golden leaves upon the pathways,"
860,21,   my steps the border-minstrel led.
861,21,"   the mighty minstrel breathes no longer,"
862,21,  'mid mouldering ruins low he lies;
863,21,"  and death upon the braes of yarrow,"
864,21,"  has closed the shepherd-poet's eyes,"
865,21,"  nor has the rolling year twice measured,"
866,21,"  from sign to sign, its stedfast course,"
867,21,  since every mortal power of coleridge
868,21,  was frozen at its marvellous source;
869,21,"  the rapt one, of the godlike forehead,"
870,21,"  the heaven-eyed creature sleeps in earth,"
871,21,"  and lamb, the frolic and the gentle,"
872,21,  has vanished from his lonely hearth.
873,21,"  like clouds that rake the mountain-summits,"
874,21,"  or waves that own no curbing hand,"
875,21,"  how fast has brother followed brother,"
876,21,  from sunshine to the sunless land!
877,21,"  yet i, whose lids from infant slumber"
878,21,"  were earlier raised, remain to hear"
879,21,"  a timid voice, that asks in whispers,"
880,21,"  ""who next will drop and disappear?"""
881,21,"  our haughty life is crowned with darkness,"
882,21,"  like london with its own black wreath,"
883,21,"  on which with thee, o crabbe! forth-looking,"
884,21,  i gazed from hampstead's breezy heath.
885,21,"  as if but yesterday departed,"
886,21,"  thou too art gone before; but why,"
887,21,"  o'er ripe fruit, seasonably gathered,"
888,21,  should frail survivors heave a sigh?
889,21,"  mourn rather for that holy spirit,"
890,21,"  sweet as the spring, as ocean deep;"
891,21,"  for her who, ere her summer faded,"
892,21,  has sunk into a breathless sleep.
893,21,"  no more of old romantic sorrows,"
894,21,  for slaughtered youth or love-lorn maid!
895,21,"  with sharper grief is yarrow smitten,"
896,21,  and ettrick mourns with her their poet dead.
897,22,that is work of waste and ruin 
898,22,do as charles and i are doing!
899,22,"strawberry-blossoms, one and all,"
900,22,"we must spare them here are many,"
901,22,"look at it the flower is small,"
902,22,"small and low, though fair as any,"
903,22,do not touch it! summers two
904,22,"i am older, anne, than you."
905,22,"pull the primrose, sister anne!"
906,22,pull as many as you can.
907,22," here are daisies, take your fill;"
908,22,"pansies, and the cuckoo-flower,"
909,22,of the lofty daffodil
910,22,"make your bed, or make your bower;"
911,22,"fill your lap, and fill your bosom;"
912,22,only spare the strawberry-blossom!
913,22,"primroses, the spring may love them "
914,22,"summer knows but little of them,"
915,22,"violets, a barren kind,"
916,22,withered on the ground must lie;
917,22,daisies leave no fruit behind
918,22,when the pretty flowerets die;
919,22,"pluck them, and another year"
920,22,as many will be blowing here.
921,22,god has given a kindlier power
922,22,to the favoured strawberry-flower.
923,22,hither soon as spring is fled
924,22,you and charles and i will walk;
925,22,"lurking berries, ripe and red,"
926,22,"then will hang on every stalk,"
927,22,each within its leafy bower;
928,22,and for that promise spare the flower!
929,23,i know an aged man constrained to dwell
930,23,"in a large house of public charity,"
931,23,"where he abides, as in a prisoner's cell,"
932,23,"with numbers near, alas! no company."
933,23,"when he could creep about, at will, though poor"
934,23,"and forced to live on alms, this old man fed"
935,23,"a redbreast, one that to his cottage door"
936,23,"came not, but in a lane partook his bread."
937,23,"there, at the root of one particular tree,"
938,23,an easy seat this worn-out labourer found
939,23,while robin pecked the crumbs upon his knee
940,23,"laid one by one, or scattered on the ground."
941,23,"dear intercourse was theirs, day after day;"
942,23,what signs of mutual gladness when they met!
943,23,"think of their common peace, their simple play,"
944,23,the parting moment and its fond regret.
945,23,"months passed in love that failed not to fulfil,"
946,23,"in spite of season's change, its own demand,"
947,23,by fluttering pinions here and busy bill;
948,23,there by caresses from a tremulous hand.
949,23,thus in the chosen spot a tie so strong
950,23,"was formed between the solitary pair,"
951,23,that when his fate had housed him 'mid a throng
952,23,the captive shunned all converse proffered there.
953,23,"wife, children, kindred, they were dead and gone;"
954,23,"but, if no evil hap his wishes crossed,"
955,23,"one living stay was left, and on that one"
956,23,some recompence for all that he had lost.
957,23,"oh that the good old man had power to prove,"
958,23,"by message sent through air or visible token,"
959,23,"that still he loves the bird, and still must love;"
960,23,that friendship lasts though fellowship is broken!
961,24,in calling forth and strengthening the imagination
962,24,in boyhood and early youth
963,24,wisdom and spirit of the universe!
964,24,"thou soul, that art the eternity of thought!"
965,24,and giv'st to forms and images a breath
966,24,"and everlasting motion! not in vain,"
967,24,"by day or star-light, thus from my first dawn"
968,24,of childhood didst thou intertwine for me
969,24,"the passions that build up our human soul,"
970,24,"not with the mean and vulgar works of man,"
971,24,"but with high objects, with enduring things,"
972,24,with life and nature; purifying thus
973,24,"the elements of feeling and of thought,"
974,24,and sanctifying by such discipline
975,24,"both pain and fear, -until we recognize"
976,24,a grandeur in the beatings of the heart.
977,24,nor was this fellowship vouchsafed to me
978,24,"with stinted kindness. in november days,"
979,24,when vapours rolling down the valleys made
980,24,a lonely scene more lonesome; among woods
981,24,"at noon; and mid the calm of summer nights,"
982,24,"when, by the margin of the trembling lake,"
983,24,"beneath the gloomy hills, i homeward went"
984,24,"in solitude, such intercourse was mine,"
985,24,"'twas mine among the fields both day and night,"
986,24,"and by the waters, all the summer long."
987,24,"and in the frosty season, when the sun"
988,24,"was set, and, visible for many a mile,"
989,24,"the cottage windows through the twilight blazed,"
990,24,"i heeded not the summons, -happy time"
991,24,it was indeed for all of us; for me
992,24,it was a time of rapture! -clear and loud
993,24,"the village clock tolled six -i wheeled about,"
994,24,proud and exulting like an untired horse
995,24,that cares not for his home. -all shod with steel
996,24,"we hissed along the polished ice, in games"
997,24,"confederate, imitative of the chase"
998,24,"and woodland pleasures, -the resounding horn,"
999,24,"the pack loud-bellowing, and the hunted hare."
1000,24,"so through the darkness and the cold we flew,"
1001,24,"and not a voice was idle, with the din"
1002,24,meanwhile the precipices rang aloud;
1003,24,the leafless trees and every icy crag
1004,24,tinkled like iron; while the distant hills
1005,24,into the tumult sent an alien sound
1006,24,"of melancholy, not unnoticed, while the stars,"
1007,24,"eastward, were sparkling clear, and in the west"
1008,24,the orange sky of evening died away.
1009,24,not seldom from the uproar i retired
1010,24,"into a silent bay, -or sportively"
1011,24,"glanced sideway, leaving the tumultuous throng,"
1012,24,to cut across the reflex of a star;
1013,24,"image that, flying still before me, gleamed"
1014,24,"upon the glassy plain, and oftentimes,"
1015,24,"when we had given our bodies to the wind,"
1016,24,and all the shadowy banks on either side
1017,24,"came sweeping through the darkness, spinning still"
1018,24,"the rapid line of motion, then at once"
1019,24,"have i, reclining back upon my heels,"
1020,24,stopped short; yet still the solitary cliffs
1021,24,wheeled by me -even as if the earth had rolled
1022,24,with visible motion her diurnal round!
1023,24,"behind me did they stretch in solemn train,"
1024,24,"feebler and feebler, and i stood and watched"
1025,24,till all was tranquil as a summer sea.
1026,25,stranger! this hillock of mis-shapen stones
1027,25,"is not a ruin spared or made by time,"
1028,25,"nor, as perchance thou rashly deem'st, the cairn"
1029,25,"of some old british chief, 'tis nothing more"
1030,25,than the rude embryo of a little dome
1031,25,"or pleasure-house, once destined to be built"
1032,25,among the birch-trees of this rocky isle.
1033,25,"but, as it chanced, sir william having learned"
1034,25,"that from the shore a full-grown man might wade,"
1035,25,and make himself a freeman of this spot
1036,25,"at any hour he chose, the prudent knight"
1037,25,"desisted, and the quarry and the mound"
1038,25,are monuments of his unfinished task.
1039,25,"the block on which these lines are traced, perhaps,"
1040,25,was once selected as the corner-stone
1041,25,"of that intended pile, which would have been"
1042,25,"some quaint odd plaything of elaborate skill,"
1043,25,"so that, i guess, the linnet and the thrush,"
1044,25,"and other little builders who dwell here,"
1045,25,"had wondered at the work. but blame him not,"
1046,25,"for old sir william was a gentle knight,"
1047,25,"bled in this vale, to which he appertained"
1048,25,"with all his ancestry. then peace to him,"
1049,25,and for the outrage which he had devised
1050,25,entire forgiveness! but if thou art one
1051,25,on fire with thy impatience to become
1052,25,"an inmate of these mountains, if, disturbed"
1053,25,"by beautiful conceptions, thou hast hewn"
1054,25,out of the quiet rock the elements
1055,25,of thy trim mansion destined soon to blaze
1056,25,"in snow-white splendour, think again; and, taught"
1057,25,"by old sir william and his quarry, leave"
1058,25,thy fragments to the bramble and the rose;
1059,25,"there let the vernal slow-worm sun himself,"
1060,25,and let the redbreast hop from stone to stone.
1061,26,".   tax not the royal saint with vain expense,"
1062,26,   with ill-matched aims the architect who planned 
1063,26,   albeit labouring for a scanty band
1064,26,   of white-robed scholars only this immense
1065,26,   and glorious work of fine intelligence!
1066,26,   give all thou canst; high heaven rejects the lore
1067,26,   of nicely-calculated less or more;
1068,26,   so deemed the man who fashioned for the sense
1069,26,"   these lofty pillars, spread that branching roof"
1070,26,"  self-poised, and scooped into ten thousand cells,"
1071,26,"  where light and shade repose, where music dwells"
1072,26,  lingering and wandering on as loth to die;
1073,26,  like thoughts whose very sweetness yieldeth proof
1074,26,  that they were born for immortality.
1075,27,"it is a beauteous evening, calm and free,"
1076,27,the holy time is quiet as a nun
1077,27,breathless with adoration; the broad sun
1078,27,is sinking down in its tranquility;
1079,27,"the gentleness of heaven broods o'er the sea,"
1080,27,"listen! the mighty being is awake,"
1081,27,and doth with his eternal motion make
1082,27,a sound like thunder - everlastingly.
1083,27,"dear child! dear girl! that walkest with me here,"
1084,27,"if thou appear untouched by solemn thought,"
1085,27,"thy nature is not therefore less divine,"
1086,27,"thou liest in abraham's bosom all the year,"
1087,27,"and worship'st at the temple's inner shrine,"
1088,27,god being with thee when we know it not.
1089,28,.   it is not to be thought of that the flood
1090,28,"   of british freedom, which, to the open sea"
1091,28,"   of the world's praise, from dark antiquity"
1092,28,"   hath flowed, ""with pomp of waters, unwithstood,"""
1093,28,   roused though it be full often to a mood
1094,28,"   which spurns the check of salutary bands,"
1095,28,   that this most famous stream in bogs and sands
1096,28,   should perish; and to evil and to good
1097,28,   be lost for ever. in our halls is hung
1098,28,"  armoury of the invincible knights of old,"
1099,28,"  we must be free or die, who speak the tongue"
1100,28,  that shakespeare spake; the faith and morals hold
1101,28,  which milton held. in every thing we are sprung
1102,28,"  of earth's first blood, have titles manifold."
1103,29,"it was an april morning, fresh and clear"
1104,29,"the rivulet, delighting in its strength,"
1105,29,ran with a young man's speed; and yet the voice
1106,29,of waters which the winter had supplied
1107,29,was softened down into a vernal tone.
1108,29,"the spirit of enjoyment and desire,"
1109,29,"and hopes and wishes, from all living things"
1110,29,"went circling, like a multitude of sounds."
1111,29,the budding groves seemed eager to urge on
1112,29,the steps of june; as if their various hues
1113,29,were only hindrances that stood between
1114,29,"them and their object, but, meanwhile, prevailed"
1115,29,such an entire contentment in the air
1116,29,"that every naked ash, and tardy tree"
1117,29,"yet leafless, showed as if the countenance"
1118,29,with which it looked on this delightful day
1119,29,were native to the summer. up the brook
1120,29,"i roamed in the confusion of my heart,"
1121,29,alive to all things and forgetting all.
1122,29,at length i to a sudden turning came
1123,29,"in this continuous glen, where down a rock"
1124,29,"the stream, so ardent in its course before,"
1125,29,"sent forth such sallies of glad sound, that all"
1126,29,"which i till then had heard, appeared the voice"
1127,29,"of common pleasure, beast and bird, the lamb,"
1128,29,"the shepherd's dog, the linnet and the thrush"
1129,29,"vied with this waterfall, and made a song,"
1130,29,"which, while i listened, seemed like the wild growth"
1131,29,"or like some natural produce of the air,"
1132,29,that could not cease to be. green leaves were here;
1133,29,"but 'twas the foliage of the rocks the birch,"
1134,29,"the yew, the holly, and the bright green thorn,"
1135,29,"with hanging islands of resplendent furze,"
1136,29,"and, on a summit, distant a short space,"
1137,29,"by any who should look beyond the dell,"
1138,29,a single mountain-cottage might be seen.
1139,29,"i gazed and gazed, and to myself i said,"
1140,29,"""our thoughts at least are ours; and this wild nook,"
1141,29,"my emma, i will dedicate to thee."""
1142,29," -soon did the spot become my other home,"
1143,29,"my dwelling, and my out-of-doors abode."
1144,29,"and, of the shepherds who have seen me there,"
1145,29,to whom i sometimes in our idle talk
1146,29,"have told this fancy, two or three, perhaps,"
1147,29,"years after we are gone and in our graves,"
1148,29,"when they have cause to speak of this wild place,"
1149,29,may call it by the name of emma's dell.
1150,30,smile of the moon! for i so name
1151,30,that silent greeting from above;
1152,30,a gentle flash of light that came
1153,30,from her whom drooping captives love;
1154,30,or art thou of still higher birth?
1155,30,"thou that didst part the clouds of earth,"
1156,30,my torpor to reprove!
1157,30,"bright boon of pitying heaven! alas,"
1158,30,i may not trust thy placid cheer!
1159,30,pondering that time tonight will pass
1160,30,the threshold of another year;
1161,30,for years to me are sad and dull;
1162,30,my very moments are too full
1163,30,of hopelessness and fear.
1164,30,"and yet, the soul-awakening gleam,"
1165,30,that struck perchance the farthest cone
1166,30,"of scotland's rocky wilds, did seem"
1167,30,"to visit me, and me alone;"
1168,30,"me, unapproached by any friend,"
1169,30,save those who to my sorrow lend
1170,30,tears due unto their own.
1171,30,to night the church-tower bells will ring
1172,30,through these wide realms a festire peal;
1173,30,to the new year a welcoming;
1174,30,a tuneful offering for the weal
1175,30,of happy millions lulled in deep;
1176,30,"while i am forced to watch and weep,"
1177,30,by wounds that may not heal.
1178,30,"born all too high, by wedlock raised"
1179,30,still higherñto be cast thus low!
1180,30,would that mine eyes had never gazed
1181,30,on aught of more ambitious show
1182,30,than the sweet flowerets of the fields
1183,30, it is my royal state that yields
1184,30,this bitterness of woe.
1185,30,"yet how? for i, if there be truth"
1186,30,"in the world's voice, was passing fair;"
1187,30,"and beauty, for confiding youth,"
1188,30,those shocks of passion can prepare
1189,30,that kill the bloom before its time;
1190,30,"and blanch, without the owner's crime,"
1191,30,the most resplendent hair.
1192,30,unblest distinction! showered on me
1193,30,"to bind a lingering life in chains,"
1194,30,"all that could quit my grasp, or flee,"
1195,30,is gone; but not the subtle stains
1196,30,fixed in the spirit; for even here
1197,30,can i be proud that jealous fear
1198,30,of what i was remains.
1199,30,a woman rules my prison's key;
1200,30,"a sister queen, against the bent"
1201,30,"o£ law and holiest sympathy,"
1202,30,"detains me, doubtful of the event;"
1203,30,"great god, who feel'st for my distress,"
1204,30,"my thoughts are all that i possess,"
1205,30,o keep them innocent!
1206,30,"farewell desire of human aid,"
1207,30,which abject mortals vainly court!
1208,30,"by friends deceived, by foes betrayed,"
1209,30,"of fears the prey, of hopes the sport;"
1210,30,nought but the world-redeeming cross
1211,30,"is able to support my loss,"
1212,30,my burthen to support.
1213,30,hark! the death-note of the year
1214,30,sounded by the castle-clock!
1215,30,from her sunk eyes a stagnant tear
1216,30,"stole forth, unsettled by the shock;"
1217,30,"but oft the woods renewed their green,"
1218,30,ere the tired head of scotland's queen
1219,30,reposed upon the block!
1220,31,".  ""with sacrifice before the rising morn"
1221,31,   vows have i made by fruitless hope inspired;
1222,31,"   and from the infernal gods, 'mid shades forlorn"
1223,31,"   of night, my slaughtered lord have i required,"
1224,31,   celestial pity i again implore; 
1225,31,"   restore him to my sight great jove, restore!"""
1226,31,"   so speaking, and by fervent love endowed"
1227,31,"   with faith, the suppliant heavenward lifts her hands;"
1228,31,"   while, like the sun emerging from a cloud,"
1229,31,  her countenance brightens and her eye expands;
1230,31,"  her bosom heaves and spreads, her stature grows;"
1231,31,  as she expects the issue in repose.
1232,31,  o terror! what hath she perceived? o joy!
1233,31,  what doth she look on? whom doth she behold?
1234,31,  her hero slain upon the beach of troy?
1235,31,  his vital presence? his corporeal mould?
1236,31,  it is if sense deceive her not 'tis he!
1237,31,"  and a god leads him, wingèd mercury!"
1238,31,  mild hermes spake and touched her with his wand
1239,31,"  that calms all fear; ""such grace hath crowned thy prayer,"
1240,31,  laodamía! that at jove's command
1241,31,"  thy husband walks the paths of upper air,"
1242,31,  he comes to tarry with thee three hours' space;
1243,31,"  accept the gift, behold him face to face!"""
1244,31,  forth sprang the impassioned queen her lord to clasp;
1245,31,  again that consummation she essayed;
1246,31,  but unsubstantial form eludes her grasp
1247,31,  as often as that eager grasp was made.
1248,31,"  the phantom parts but parts to re-unite,"
1249,31,  and re-assume his place before her sight.
1250,31,"  ""protesiláus, lo! thy guide is gone!"
1251,31,"  confirm, i pray, the vision with thy voice,"
1252,31,"  this is our palace, yonder is thy throne;"
1253,31,"  speak, and the floor thou tread'st on will rejoice."
1254,31,  not to appal me have the gods bestowed
1255,31,"  this precious boon; and blest a sad abode."""
1256,31,"  ""great jove, laodamía! doth not leave"
1257,31,"  his gifts imperfect, spectre though i be,"
1258,31,  i am not sent to scare thee or deceive;
1259,31,  but in reward of thy fidelity.
1260,31,  and something also did my worth obtain;
1261,31,  for fearless virtue bringeth boundless gain.
1262,31,"  ""thou knowest, the delphic oracle foretold"
1263,31,  that the first greek who touched the trojan strand
1264,31,"  should die; but me the threat could not withhold,"
1265,31,  a generous cause a victim did demand;
1266,31,  and forth i leapt upon the sandy plain;
1267,31,"  a self-devoted chief by hector slain."""
1268,31,"  ""supreme of heroes bravest, noblest, best!"
1269,31,"  thy matchless courage i bewail no more,"
1270,31,"  which then, when tens of thousands were deprest"
1271,31,"  by doubt, propelled thee to the fatal shore;"
1272,31,  thou found'st and i forgive thee here thou art 
1273,31,  a nobler counsellor than my poor heart.
1274,31,"  ""but thou, though capable of sternest deed,"
1275,31,"  wert kind as resolute, and good as brave;"
1276,31,"  and he, whose power restores thee, hath decreed"
1277,31,"  thou should'st elude the malice of the grave,"
1278,31,"  redundant are thy locks, thy lips as fair"
1279,31,   as when their breath enriched thessalian air.
1280,31,"  ""no spectre greets me, no vain shadow this;"
1281,31,"  come, blooming hero, place thee by my side!"
1282,31,"  give, on this well-known couch, one nuptial kiss"
1283,31,"  to me, this day a second time thy bride!"""
1284,31,"  jove frowned in heaven, the conscious parcæ threw"
1285,31,  upon those roseate lips a stygian hue.
1286,31,"  ""this visage tells thee that my doom is past,"
1287,31,"  nor should the change be mourned, even if the joys"
1288,31,  of sense were able to return as fast
1289,31,  and surely as they vanish. earth destroys
1290,31,"  those raptures duly erebus disdains,"
1291,31,  calm pleasures there abide majestic pains.
1292,31,"  ""be taught, o faithful consort, to control"
1293,31,"  rebellious passion, for the gods approve"
1294,31,"  the depth, and not the tumult, of the soul;"
1295,31,"  a fervent, not ungovernable love."
1296,31,  thy transports moderate; and meekly mourn
1297,31,"  when i depart, for brief is my sojourn """
1298,31,"  ""ah wherefore? did not hercules by force"
1299,31,  wrest from the guardian monster of the tomb
1300,31,"  alcestis, a reanimated corse,"
1301,31,  given back to dwell on earth in vernal bloom?
1302,31,"  medea's spells dispersed the weight of years,"
1303,31,  and æson stood a youth 'mid youthful peers.
1304,31,"  ""the gods to us are merciful and they"
1305,31,"  yet further may relent, for mightier far"
1306,31,"  than strength of nerve and sinew, or the sway"
1307,31,"  of magic potent over sun and star,"
1308,31,"  is love, though oft to agony distrest,"
1309,31,  and though his favourite seat be feeble woman's breast.
1310,31,"  ""but if thou goest, i follow "" ""peace!"" he said, "
1311,31,  she looked upon him and was calmed and cheered;
1312,31,  the ghastly colour from his lips had fled;
1313,31,"  in his deportment, shape, and mien, appeared"
1314,31,"  elysian beauty, melancholy grace,"
1315,31,  brought from a pensive though a happy place.
1316,31,"  he spake of love, such love as spirits feel"
1317,31,  in worlds whose course is equable and pure;
1318,31,  no fears to beat away no strife to heal 
1319,31," the past unsighed for, and the future sure;"
1320,31, spake of heroic arts in graver mood
1321,31," revived, with finer harmony pursued;"
1322,31, of all that is most beauteous imaged there
1323,31," in happier beauty; more pellucid streams,"
1324,31," an ampler ether, a diviner air,"
1325,31, and fields invested with purpureal gleams;
1326,31," climes which the sun, who sheds the brightest day"
1327,31," earth knows, is all unworthy to survey."
1328,31, yet there the soul shall enter which hath earned
1329,31," that privilege by virtue. ""ill,"" said he,"
1330,31," ""the end of man's existence i discerned,"
1331,31, who from ignoble games and revelry
1332,31," could draw, when we had parted, vain delight,"
1333,31," while tears were thy best pastime, day and night;"
1334,31," ""and while my youthful peers before my eyes"
1335,31, each hero following his peculiar bent
1336,31, prepared themselves for glorious enterprise
1337,31," by martial sports, or, seated in the tent,"
1338,31, chieftains and kings in council were detained;
1339,31, what time the fleet at aulis lay enchained.
1340,31," ""the wished-for wind was given, i then revolved"
1341,31," the oracle, upon the silent sea;"
1342,31," and, if no worthier led the way, resolved"
1343,31," that, of a thousand vessels, mine should be"
1344,31," the foremost prow in pressing to the strand, "
1345,31, mine the first blood that tinged the trojan sand.
1346,31," ""yet bitter, oft-times bitter, was the pang"
1347,31," when of thy loss i thought, belovèd wife!"
1348,31," on thee too fondly did my memory hang,"
1349,31," and on the joys we shared in mortal life, "
1350,31," the paths which we had trod these fountains, flowers,"
1351,31," my new-planned cities, and unfinished towers."
1352,31," ""but should suspense permit the foe to cry,"
1353,31," 'behold they tremble! haughty their array,"
1354,31, yet of their numbers no one dares to die?'
1355,31," in soul i swept the indignity away,"
1356,31," old frailties then recurred, but lofty thought,"
1357,31," in act embodied, my deliverance wrought."
1358,31," ""and thou, though strong in love, art all too weak"
1359,31," in reason, in self-government too slow;"
1360,31, i counsel thee by fortitude to seek
1361,31, our blest re-union in the shades below.
1362,31, the invisible world with thee hath sympathised;
1363,31, be thy affections raised and solemnised.
1364,31," ""learn, by a mortal yearning, to ascend "
1365,31," seeking a higher object. love was given,"
1366,31," encouraged, sanctioned, chiefly for that end;"
1367,31, for this the passion to excess was driven 
1368,31," that self might be annulled, her bondage prove"
1369,31, the fetters of a dream opposed to love. 
1370,31, aloud she shrieked! for hermes re-appears!
1371,31," round the dear shade she would have clung 'tis vain,"
1372,31, the hours are past too brief had they been years;
1373,31," and him no mortal effort can detain,"
1374,31," swift, toward the realms that know not earthly day,"
1375,31," he through the portal takes his silent way,"
1376,31, and on the palace-floor a lifeless corse she lay.
1377,31," thus, all in vain exhorted and reproved,"
1378,31," she perished; and, as for a wilful crime,"
1379,31," by the just gods whom no weak pity moved,"
1380,31," was doomed to wear out her appointed time,"
1381,31," apart from happy ghosts, that gather flowers"
1382,31, of blissful quiet 'mid unfading bowers.
1383,31,  yet tears to human suffering are due;
1384,31, and mortal hopes defeated and o'erthrown
1385,31," are mourned by man, and not by man alone,"
1386,31, as fondly he believes. upon the side
1387,31, of hellespont such faith was entertained
1388,31, a knot of spiry trees for ages grew
1389,31, from out the tomb of him for whom she died;
1390,31," and ever, when such stature they had gained"
1391,31," that ilium's walls were subject to their view,"
1392,31, the trees' tall summits withered at the sight;
1393,31, a constant interchange of growth and blight!
1394,32,"five years have past; five summers, with the length"
