,corpus_id,sentences
1563,122,merry that it is morn—
1564,122,my flowers from a hundred cribs
1565,122,"will peep, and prance again."
1566,123,as everywhere of silver
1567,123,with ropes of sand
1568,123,to keep it from effacing
1569,123,the track called land.
1570,124,"as far from pity, as complaint—"
1571,124,as cool to speech—as stone—
1572,124,as numb to revelation
1573,124,as if my trade were bone—
1574,124,as far from time—as history—
1575,124,as near yourself—today—
1576,124,"as children, to the rainbow's scarf—"
1577,124,or sunset's yellow play
1578,124,to eyelids in the sepulchre—
1579,124,how dumb the dancer lies—
1580,124,while color's revelations break—
1581,124,and blaze—the butterflies!
1582,125,as frost is best conceived
1583,125,by force of its result—
1584,125,affliction is inferred
1585,125,by subsequent effect—
1586,125,"if when the sun reveal,"
1587,125,the garden keep the gash—
1588,125,if as the days resume
1589,125,the wilted countenance
1590,125,cannot correct the crease
1591,125,or counteract the stain—
1592,125,presumption is vitality
1593,125,was somewhere put in twain.
1594,126,as if some little arctic flower
1595,126,upon the polar hem—
1596,126,went wandering down the latitudes
1597,126,until it puzzled came
1598,126,to continents of summer—
1599,126,to firmaments of sun—
1600,126,"to strange, bright crowds of flowers—"
1601,126,"and birds, of foreign tongue!"
1602,126,"i say, as if this little flower"
1603,126,"to eden, wandered in—"
1604,126,"what then? why nothing,"
1605,126,"only, your inference therefrom!"
1606,127,as if the sea should part
1607,127,and show a further sea—
1608,127,and that—a further—and the three
1609,127,but a presumption be—
1610,127,of periods of seas—
1611,127,unvisited of shores—
1612,127,themselves the verge of seas to be—
1613,127,eternity—is those—
1614,128,as imperceptibly as grief
1615,128,"  the summer lapsed away, "
1616,128,"  too imperceptible, at last,"
1617,128,  to seem like perfidy.
1618,128,"  a quietness distilled,"
1619,128,"  as twilight long begun,"
1620,128,"  or nature, spending with herself"
1621,128,  sequestered afternoon.
1622,128,"  the dusk drew earlier in,"
1623,128,"  the morning foreign shone, "
1624,128,"  a courteous, yet harrowing grace,"
1625,128, as guest who would be gone.
1626,128,"  and thus, without a wing,"
1627,128," or service of a keel,"
1628,128,  our summer made her light escape
1629,128, into the beautiful.
1630,129,as one does sickness over
1631,129,"in convalescent mind,"
1632,129,his scrutiny of chances
1633,129,by blessed health obscured—
1634,129,as one rewalks a precipice
1635,129,and whittles at the twig
1636,129,that held him from perdition
1637,129,sown sidewise in the crag
1638,129,a custom of the soul
1639,129,far after suffering
1640,129,identity to question
1641,129,for evidence't has been—
1642,130,as plan for noon and plan for night
1643,130,so differ life and death
1644,130,in positive prospective—
1645,130,the foot upon the earth
1646,130,"at distance, and achievement, strains,"
1647,130,the foot upon the grave
1648,130,makes effort at conclusion
1649,130,assisted faint of love.
1650,131,as sleigh bells seem in summer
1651,131,"or bees, at christmas show—"
1652,131,so fairy—so fictitious
1653,131,the individuals do
1654,131,repealed from observation—
1655,131,a party that we knew—
1656,131,more distant in an instant
1657,131,than dawn in timbuctoo.
1658,132,as the starved maelstrom laps the navies
1659,132,as the vulture teased
1660,132,forces the broods in lonely valleys
1661,132,as the tiger eased
1662,132,"by but a crumb of blood, fasts scarlet"
1663,132,till he meet a man
1664,132,dainty adorned with veins and tissues
1665,132,and partakes—his tongue
1666,132,cooled by the morsel for a moment
1667,132,grows a fiercer thing
1668,132,till he esteem his dates and cocoa
1669,132,a nutrition mean
1670,132,"i, of a finer famine"
1671,132,deem my supper dry
1672,132,for but a berry of domingo
1673,132,and a torrid eye.
1674,133,"as watchers hang upon the east,"
1675,133,as beggars revel at a feast
1676,133,by savory fancy spread—
1677,133,as brooks in deserts babble sweet
1678,133,"on ear too far for the delight,"
1679,133,heaven beguiles the tired.
1680,133,"as that same watcher, when the east"
1681,133,opens the lid of amethyst
1682,133,and lets the morning go—
1683,133,"that beggar, when an honored guest,"
1684,133,"those thirsty lips to flagons pressed,"
1685,133,"heaven to us, if true."
1686,134,"at last, to be identified!"
1687,134,"at last, the lamps upon thy side"
1688,134,the rest of life to see!
1689,134,past midnight! past the morning star!
1690,134,past sunrise!
1691,134,"ah, what leagues there were"
1692,134,"between our feet, and day!"
1693,135,at least—to pray—is left—is left—
1694,135,oh jesus—in the air—
1695,135,i know not which thy chamber is—
1696,135,i'm knocking—everywhere—
1697,135,thou settest earthquake in the south—
1698,135,"and maelstrom, in the sea—"
1699,135,"say, jesus christ of nazareth—"
1700,135,hast thou no arm for me?
1701,136,at leisure is the soul
1702,136,that gets a staggering blow—
1703,136,the width of life—before it spreads
1704,136,without a thing to do—
1705,136,it begs you give it work—
1706,136,but just the placing pins—
1707,136,or humblest patchwork—children do—
1708,136,to help its vacant hands—
1709,137,autumn—overlooked my knitting—
1710,137,dyes—said he—have i—
1711,137,could disparage a flamingo—
1712,137,show me them—said i—
1713,137,cochineal—i chose—for deeming
1714,137,it resemble thee—
1715,137,and the little border—dusker—
1716,137,for resembling me—
1717,138,"awake ye muses nine, sing me a strain divine,"
1718,138,"unwind the solemn twine, and tie my valentine!"
1719,138,"oh the earth was made for lovers, for damsel, and hopeless swain,"
1720,138,"for sighing, and gentle whispering, and unity made of twain."
1721,138,"all things do go a courting, in earth, or sea, or air,"
1722,138,god hath made nothing single but thee in his world so fair!
1723,138,"the bride, and then the bridegroom, the two, and then the one,"
1724,138,"adam, and eve, his consort, the moon, and then the sun;"
1725,138,"the life doth prove the precept, who obey shall happy be,"
1726,138,"who will not serve the sovereign, be hanged on fatal tree."
1727,138,"the high do seek the lowly, the great do seek the small,"
1728,138,"none cannot find who seeketh, on this terrestrial ball;"
1729,138,"the bee doth court the flower, the flower his suit receives,"
1730,138,"and they make merry wedding, whose guests are hundred leaves;"
1731,138,"the wind doth woo the branches, the branches they are won,"
1732,138,and the father fond demandeth the maiden for his son.
1733,138,"the storm doth walk the seashore humming a mournful tune,"
1734,138,"the wave with eye so pensive, looketh to see the moon,"
1735,138,"their spirits meet together, they make their solemn vows,"
1736,138,"no more he singeth mournful, her sadness she doth lose."
1737,138,"the worm doth woo the mortal, death claims a living bride,"
1738,138,"night unto day is married, morn unto eventide;"
1739,138,"earth is a merry damsel, and heaven a knight so true,"
1740,138,"and earth is quite coquettish, and beseemeth in vain to sue."
1741,138,"now to the application, to the reading of the roll,"
1742,138,"to bringing thee to justice, and marshalling thy soul,"
1743,138,"thou art a human solo, a being cold, and lone,"
1744,138,"wilt have no kind companion, thou reap'st what thou hast sown."
1745,138,"hast never silent hours, and minutes all too long,"
1746,138,"and a deal of sad reflection, and wailing instead of song?"
1747,138,"there's sarah, and eliza, and emeline so fair,"
1748,138,"and harriet, and susan, and she with curling hair!"
1749,138,"thine eyes are sadly blinded, but yet thou mayest see"
1750,138,"six true, and comely maidens sitting upon the tree;"
1751,138,"approach that tree with caution, then up it boldly climb,"
1752,138,"and seize the one thou lovest, nor care for space, or time!"
1753,138,"then bear her to the greenwood, and build for her a bower,"
1754,138,"and give her what she asketh, jewel, or bird, or flower—"
1755,138,"and bring the fife, and trumpet, and beat upon the drum—"
1756,138,"and bid the world goodmorrow, and go to glory home!"
1757,139,away from home are some and i—
1758,139,an emigrant to be
1759,139,in a metropolis of homes
1760,139,"is easy, possibly—"
1761,139,the habit of a foreign sky
1762,139,we—difficult—acquire
1763,139,"as children, who remain in face"
1764,139,the more their feet retire.
1765,140,baffled for just a day or two—
1766,140,embarrassed—not afraid—
1767,140,encounter in my garden
1768,140,an unexpected maid.
1769,140,"she beckons, and the woods start—"
1770,140,"she nods, and all begin—"
1771,140,"surely, such a country"
1772,140,i was never in!
1773,141,banish air from air—
1774,141,divide light if you dare—
1775,141,they'll meet
1776,141,while cubes in a drop
1777,141,or pellets of shape
1778,141,fit
1779,141,films cannot annul
1780,141,odors return whole
1781,141,force flame
1782,141,and with a blonde push
1783,141,over your impotence
1784,141,flits steam.
1785,142,be mine the doom—
1786,142,sufficient fame—
1787,142,to perish in her hand!
1788,143,beauty—be not caused—it is—
1789,143,"chase it, and it ceases—"
1790,143,"chase it not, and it abides—"
1791,143,overtake the creases
1792,143,in the meadow—when the wind
1793,143,runs his fingers thro' it—
1794,143,deity will see to it
1795,143,that you never do it—
1796,144,"because i could not stop for death,"
1797,144,he kindly stopped for me;
1798,144,the carriage held but just ourselves
1799,144,and immortality.
1800,144,"we slowly drove, he knew no haste,"
1801,144,and i had put away
1802,144,"my labor, and my leisure too,"
1803,144,for his civility.
1804,144,"we passed the school where children played,"
1805,144,their lessons scarcely done;
1806,144,"we passed the fields of gazing grain,"
1807,144,we passed the setting sun.
1808,144,we paused before a house that seemed
1809,144,a swelling of the ground;
1810,144,"the roof was scarcely visible,"
1811,144,the cornice but a mound.
1812,144,since then 't is centuries; but each
1813,144,feels shorter than the day
1814,144,i first surmised the horses' heads
1815,144,were toward eternity.
1816,145,because the bee may blameless hum
1817,145,for thee a bee do i become
1818,145,list even unto me.
1819,145,because the flowers unafraid
1820,145,"may lift a look on thine, a maid"
1821,145,alway a flower would be.
1822,145,"nor robins, robins need not hide"
1823,145,when thou upon their crypts intrude
1824,145,so wings bestow on me
1825,145,"or petals, or a dower of buzz"
1826,145,"that bee to ride, or flower of furze"
1827,145,i that way worship thee.
1828,146,"the sky is low, the clouds are mean,  "
1829,146,a travelling flake of snow  
1830,146,across a barn or through a rut  
1831,146,debates if it will go.  
1832,146,a narrow wind complains all day
1833,146,how some one treated him;  
1834,146,"nature, like us, is sometimes caught  "
1835,146,without her diadem.
1836,147,bee! i'm expecting you!
1837,147,was saying yesterday
1838,147,to somebody you know
1839,147,that you were due—
1840,147,the frogs got home last week—
1841,147,"are settled, and at work—"
1842,147,"birds, mostly back—"
1843,147,the clover warm and thick—
1844,147,you'll get my letter by
1845,147,the seventeenth; reply
1846,147,"or better, be with me—"
1847,147,"yours, fly."
1848,148,before he comes we weigh the time!
1849,148,'tis heavy and 'tis light.
1850,148,"when he depart, an emptiness"
1851,148,is the prevailing freight.
1852,149,before i got my eye put out
1853,149,i liked as well to see—
1854,149,"as other creatures, that have eyes"
1855,149,and know no other way—
1856,149,but were it told to me—today—
1857,149,that i might have the sky
1858,149,for mine—i tell you that my heart
1859,149,"would split, for size of me—"
1860,149,the meadows—mine—
1861,149,the mountains—mine—
1862,149,all forests—stintless stars—
1863,149,as much of noon as i could take
1864,149,between my finite eyes—
1865,149,the motions of the dipping birds—
1866,149,the morning's amber road—
1867,149,for mine—to look at when i liked—
1868,149,the news would strike me dead—
1869,149,so safer—guess—with just my soul
1870,149,upon the window pane—
1871,149,where other creatures put their eyes—
1872,149,incautious—of the sun—
1873,150,before the ice is in the pools—
1874,150,"before the skaters go,"
1875,150,or any check at nightfall
1876,150,is tarnished by the snow—
1877,150,"before the fields have finished,"
1878,150,"before the christmas tree,"
1879,150,wonder upon wonder
1880,150,will arrive to me!
1881,150,what we touch the hems of
1882,150,on a summer's day—
1883,150,what is only walking
1884,150,just a bridge away—
1885,150,that which sings so—speaks so—
1886,150,when there's no one here—
1887,150,will the frock i wept in
1888,150,answer me to wear?
1889,151,"before you thought of spring,"
1890,151,"except as a surmise,"
1891,151,"you see, god bless his suddenness,"
1892,151,a fellow in the skies
1893,151,"of independent hues,"
1894,151,"a little weather-worn,"
1895,151,inspiriting habiliments
1896,151,of indigo and brown.
1897,151,"with specimens of song,"
1898,151,"as if for you to choose,"
1899,151,"discretion in the interval,"
1900,151,with gay delays he goes
1901,151,to some superior tree
1902,151,"without a single leaf,"
1903,151,and shouts for joy to nobody
1904,151,but his seraphic self!
1905,152,behind me—dips eternity—
1906,152,before me—immortality—
1907,152,myself—the term between—
1908,152,"death but the drift of eastern gray,"
1909,152,"dissolving into dawn away,"
1910,152,before the west begin—
1911,152,'tis kingdoms—afterward—they say—
1912,152,in perfect—pauseless monarchy—
1913,152,whose prince—is son of none—
1914,152,himself—his dateless dynasty—
1915,152,himself—himself diversify—
1916,152,in duplicate divine—
1917,152,'tis miracle before me—then—
1918,152,'tis miracle behind—between—
1919,152,a crescent in the sea—
1920,152,with midnight to the north of her—
1921,152,and midnight to the south of her—
1922,152,and maelstrom—in the sky—
1923,153,"bereaved of all, i went abroad—"
1924,153,no less bereaved was i
1925,153,upon a new peninsula—
1926,153,the grave preceded me—
1927,153,"obtained my lodgings, ere myself—"
1928,153,and when i sought my bed—
1929,153,the grave it was reposed upon
1930,153,the pillow for my head—
1931,153,i waked to find it first awake—
1932,153,i rose—it followed me—
1933,153,i tried to drop it in the crowd—
1934,153,to lose it in the sea—
1935,153,in cups of artificial drowse
1936,153,to steep its shape away—
1937,153,the grave—was finished—but the spade
1938,153,remained in memory—
1939,154,bereavement in their death to feel
1940,154,whom we have never seen—
1941,154,a vital kinsmanship import
1942,154,our soul and theirs—between—
1943,154,for stranger—strangers do not mourn—
1944,154,there be immortal friends
1945,154,whom death see first—'tis news of this
1946,154,that paralyze ourselves—
1947,154,"who, vital only to our thought—"
1948,154,such presence bear away
1949,154,in dying—'tis as if our souls
1950,154,absconded—suddenly—
1951,155,besides the autumn poets sing
1952,155,a few prosaic days
1953,155,a little this side of the snow
1954,155,and that side of the haze—
1955,155,a few incisive mornings—
1956,155,a few ascetic eves—
1957,155,"gone—mr. bryant's ""golden rod""—"
1958,155,"and mr. thomson's ""sheaves."""
1959,155,"still, is the bustle in the brook—"
1960,155,sealed are the spicy valves—
1961,155,mesmeric fingers softly touch
1962,155,the eyes of many elves—
1963,155,perhaps a squirrel may remain—
1964,155,my sentiments to share—
1965,155,"grant me, oh lord, a sunny mind—"
1966,155,thy windy will to bear!
1967,156,besides this may
1968,156,we know
1969,156,there is another—
1970,156,how fair
1971,156,our speculations of the foreigner!
1972,156,some know him whom we knew—
1973,156,sweet wonder—
1974,156,a nature be
1975,156,"where saints, and our plain going neighbor"
1976,156,keep may!
1977,157,best gains—must have the losses' test—
1978,157,to constitute them—gains—
1979,158,best things dwell out of sight
1980,158,the pearl—the just—our thought.
1981,158,most shun the public air
1982,158,"legitimate, and rare—"
1983,158,the capsule of the wind
1984,158,the capsule of the mind
1985,158,"exhibit here, as doth a burr—"
1986,158,germ's germ be where?
1987,159,better—than music! for i—who heard it—
1988,159,i was used—to the birds—before—
1989,159,this—was different—'twas translation—
1990,159,of all tunes i knew—and more—
1991,159,'twasn't contained—like other stanza—
1992,159,no one could play it—the second time—
1993,159,but the composer—perfect mozart—
1994,159,perish with him—that keyless rhyme!
1995,159,so—children—told how brooks in eden—
1996,159,bubbled a better—melody—
1997,159,quaintly infer—eve's great surrender—
1998,159,urging the feet—that would—not—fly—
1999,159,children—matured—are wiser—mostly—
2000,159,eden—a legend—dimly told—
2001,159,eve—and the anguish—grandame's story—
2002,159,but—i was telling a tune—i heard—
2003,159,not such a strain—the church—baptizes—
2004,159,when the last saint—goes up the aisles—
2005,159,not such a stanza splits the silence—
2006,159,when the redemption strikes her bells—
2007,159,let me not spill—its smallest cadence—
2008,159,humming—for promise—when alone—
2009,159,humming—until my faint rehearsal—
2010,159,drop into tune—around the throne—
2011,160,between my country—and the others—
2012,160,there is a sea—
2013,160,but flowers—negotiate between us—
2014,160,as ministry.
2015,161,"a bird came down the walk,"
2016,161,he did not know i saw;
2017,161,he bit an angle-worm in halves
2018,161,"and ate the fellow, raw."
2019,161,and then he drank a dew
2020,161,"from a convenient grass,"
2021,161,and the hopped sideways to the wall
2022,161,to let a beetle pass.
2023,161,he glanced with rapid eyes
2024,161,"that hurried all abroad, -"
2025,161,"they looked like frightened beads, i thought"
2026,161,he stirred his velvet head.
2027,161,"like one in danger; cautious,"
2028,161,"i offered him a crumb,"
2029,161,and he unrolled his feathers
2030,161,and rolled him softer home
2031,161,"then oars divide the ocean,"
2032,161,"too silver for a seam,"
2033,161,"or butterflies, off banks of noon,"
2034,161,"leap, plashless, as they swim."
2035,162,blazing in gold and quenching in purple
2036,162,leaping like leopards to the sky
2037,162,then at the feet of the old horizon
2038,162,laying her spotted face to die
2039,162,stooping as low as the otter's window
2040,162,touching the roof and tinting the barn
2041,162,kissing her bonnet to the meadow
2042,162,and the juggler of day is gone
2043,163,"bless god, he went as soldiers,"
2044,163,his musket on his breast—
2045,163,"grant god, he charge the bravest"
2046,163,of all the martial blest!
2047,163,"please god, might i behold him"
2048,163,in epauletted white—
2049,163,i should not fear the foe then—
2050,163,i should not fear the fight!
2051,164,bloom upon the mountain—stated—
2052,164,blameless of a name—
2053,164,efflorescence of a sunset—
2054,164,reproduced—the same—
2055,164,"seed, had i, my purple sowing"
2056,164,should endow the day—
2057,164,not a topic of a twilight—
2058,164,show itself away—
2059,164,who for tilling—to the mountain
2060,164,"come, and disappear—"
2061,164,"whose be her renown, or fading,"
2062,164,"witness, is not here—"
2063,164,"while i state—the solemn petals,"
2064,164,"far as north—and east,"
2065,164,far as south and west—expanding—
2066,164,culminate—in rest—
2067,164,and the mountain to the evening
2068,164,fit his countenance—
2069,164,"indicating, by no muscle—"
2070,164,the experience—
2071,165,bound—a trouble—
2072,165,and lives can bear it!
2073,165,limit—how deep a bleeding go!
2074,165,so—many—drops—of vital scarlet—
2075,165,deal with the soul
2076,165,as with algebra!
2077,165,tell it the ages—to a cypher—
2078,165,and it will ache—contented—on—
2079,165,sing—at its pain—as any workman—
2080,165,notching the fall of the even sun!
2081,166,"bring me the sunset in a cup,"
2082,166,reckon the morning's flagons up
2083,166,"and say how many dew,"
2084,166,tell me how far the morning leaps—
2085,166,tell me what time the weaver sleeps
2086,166,who spun the breadth of blue!
2087,166,write me how many notes there be
2088,166,in the new robin's ecstasy
2089,166,among astonished boughs—
2090,166,how many trips the tortoise makes—
2091,166,"how many cups the bee partakes,"
2092,166,the debauchee of dews!
2093,166,"also, who laid the rainbow's piers,"
2094,166,"also, who leads the docile spheres"
2095,166,by withes of supple blue?
2096,166,whose fingers string the stalactite—
2097,166,who counts the wampum of the night
2098,166,to see that none is due?
2099,166,who built this little alban house
2100,166,and shut the windows down so close
2101,166,my spirit cannot see?
2102,166,who'll let me out some gala day
2103,166,"with implements to fly away,"
2104,166,passing pomposity?
2105,167,but little carmine hath her face—
2106,167,of emerald scant—her gown—
2107,167,her beauty—is the love she doth—
2108,167,itself—exhibit—mine—
2109,168,by a flower—by a letter—
2110,168,by a nimble love—
2111,168,if i weld the rivet faster—
2112,168,final fast—above—
2113,168,never mind my breathless anvil!
2114,168,never mind repose!
2115,168,never mind the sooty faces
2116,168,tugging at the forge!
2117,169,"by chivalries as tiny,"
2118,169,"a blossom, or a book,"
2119,169,the seeds of smiles are planted—
2120,169,which blossom in the dark.
2121,170,by my window have i for scenery
2122,170,just a sea—with a stem—
2123,170,"if the bird and the farmer—deem it a ""pine""—"
2124,170,the opinion will serve—for them—
2125,170,"it has no port, nor a ""line""—but the jays—"
2126,170,that split their route to the sky—
2127,170,"or a squirrel, whose giddy peninsula"
2128,170,may be easier reached—this way—
2129,170,for inlands—the earth is the under side—
2130,170,and the upper side—is the sun—
2131,170,and its commerce—if commerce it have—
2132,170,of spice—i infer from the odors borne—
2133,170,of its voice—to affirm—when the wind is within—
2134,170,can the dumb—define the divine?
2135,170,the definition of melody—is—
2136,170,that definition is none—
2137,170,it—suggests to our faith—
2138,170,they—suggest to our sight—
2139,170,when the latter—is put away
2140,170,i shall meet with conviction i somewhere met
2141,170,that immortality—
2142,170,"was the pine at my window a ""fellow"
2143,170,"of the royal"" infinity?"
2144,170,apprehensions—are god's introductions—
2145,170,to be hallowed—accordingly—
2146,171,by such and such an offering
2147,171,"to mr. so and so,"
2148,171,the web of live woven—
2149,171,so martyrs albums show!
2150,172,"i started early, took my dog,"
2151,172,and visited the sea;
2152,172,the mermaids in the basement
2153,172,came out to look at me.
2154,172,and frigates in the upper floor
2155,172,"extended hempen hands,"
2156,172,presuming me to be a mouse
2157,172,"aground, upon the sands."
2158,172,but no man moved me till the tide
2159,172,"went past my simple shoe,"
2160,172,"and past my apron and my belt,"
2161,172,"and past my bodice too,"
2162,172,and made as he would eat me up
2163,172,as wholly as a dew
2164,172,upon a dandelion's sleeve -
2165,172,and then i started too.
2166,172,and he - he followed close behind;
2167,172,i felt his silver heel
2168,172,"upon my ankle, - then my shoes"
2169,172,would overflow with pearl.
2170,172,"until we met the solid town,"
2171,172,no man he seemed to know;
2172,172,and bowing with a mighty look
2173,172,"at me, the sea withdrew."
2174,173,she sights a bird - she chuckles -
2175,173,she flattens - then she crawls -
2176,173,she runs without the look of feet -
2177,173,her eyes increase to balls -
2178,173,her jaws stir - twitching - hungry -
2179,173,her teeth can hardly stand -
2180,173,"she leaps, but robin leaped the first -"
2181,173,"ah, pussy, of the sand,"
2182,173,the hopes so juicy ripening -
2183,173,you almost bathed your tongue -
2184,173,when bliss disclosed a hundred toes -
2185,173,and fled with every one -
2186,174,"i never saw a moor,  "
2187,174,i never saw the sea;  
2188,174,"yet now i know how the heather looks,  "
2189,174,and what a wave must be.  
2190,174,"i never spoke with god,"
2191,174,nor visited in heaven;  
2192,174,yet certain am i of the spot  
2193,174,as if the chart were given.
2194,175,civilization—spurns—the leopard!
2195,175,was the leopard—bold?
2196,175,deserts—never rebuked her satin—
2197,175,ethiop—her gold—
2198,175,tawny—her customs—
2199,175,she was conscious—
2200,175,spotted—her dun gown—
2201,175,this was the leopard's nature—signor—
2202,175,need—a keeper—frown?
2203,175,pity—the pard—that left her asia—
2204,175,memories—of palm—
2205,175,cannot be stifled—with narcotic—
2206,175,nor suppressed—with balm—
2207,176,cocoon above! cocoon below!
2208,176,"stealthy cocoon, why hide you so"
2209,176,what all the world suspect?
2210,176,"an hour, and gay on every tree"
2211,176,"your secret, perched in ecstasy"
2212,176,defies imprisonment!
2213,176,"an hour in chrysalis to pass,"
2214,176,then gay above receding grass
2215,176,a butterfly to go!
2216,176,"a moment to interrogate,"
2217,176,"then wiser than a ""surrogate,"""
2218,176,the universe to know!
2219,177,color—caste—denomination—
2220,177,these—are time's affair—
2221,177,death's diviner classifying
2222,177,does not know they are—
2223,177,as in sleep—all hue forgotten—
2224,177,tenets—put behind—
2225,177,death's large—democratic fingers
2226,177,rub away the brand—
2227,177,if circassian—he is careless—
2228,177,if he put away
2229,177,chrysalis of blonde—or umber—
2230,177,equal butterfly—
2231,177,they emerge from his obscuring—
2232,177,what death—knows so well—
2233,177,our minuter intuitions—
2234,177,deem unplausible—
2235,178,come slowly—eden!
2236,178,lips unused to thee—
2237,178,bashful—sip thy jessamines—
2238,178,as the fainting bee—
2239,178,"reaching late his flower,"
2240,178,round her chamber hums—
2241,178,counts his nectars—
2242,178,enters—and is lost in balms.
2243,179,conjecturing a climate
2244,179,of unsuspended suns—
2245,179,adds poignancy to winter—
2246,179,the shivering fancy turns
2247,179,to a fictitious country
2248,179,to palliate a cold—
2249,179,not obviated of degree—
2250,179,nor erased—of latitude—
2251,180,"conscious am i in my chamber,"
2252,180,of a shapeless friend—
2253,180,he doth not attest by posture—
2254,180,nor confirm—by word—
2255,180,neither place—need i present him—
2256,180,fitter courtesy
2257,180,hospitable intuition
2258,180,of his company—
2259,180,presence—is his furthest license—
2260,180,neither he to me
2261,180,nor myself to him—by accent—
2262,180,forfeit probity—
2263,180,"weariness of him, were quainter"
2264,180,than monotony
2265,180,knew a particle—of space's
2266,180,vast society
2267,180,neither if he visit other—
2268,180,do he dwell—or nay—know i—
2269,180,but instinct esteem him
2270,180,immortality—
2271,181,could i but ride indefinite
2272,181,as doth the meadow bee
2273,181,and visit only where i liked
2274,181,and no one visit me
2275,181,and flirt all day with buttercups
2276,181,and marry whom i may
2277,181,and dwell a little everywhere
2278,181,"or better, run away"
2279,181,with no police to follow
2280,181,or chase him if he do
2281,181,till he should jump peninsulas
2282,181,to get away from me—
2283,181,"i said ""but just to be a bee"""
2284,181,upon a raft of air
2285,181,and row in nowhere all day long
2286,181,"and anchor ""off the bar"""
2287,181,what liberty! so captives deem
2288,181,who tight in dungeons are.
2289,182,could i—then—shut the door—
2290,182,lest my beseeching face—at last—
2291,182,rejected—be—of her?
2292,183,could live—did live—
2293,183,could die—did die—
2294,183,could smile upon the whole
2295,183,"through faith in one he met not,"
2296,183,to introduce his soul.
2297,183,could go from scene familiar
2298,183,to an untraversed spot—
2299,183,could contemplate the journey
2300,183,with unpuzzled heart—
2301,183,"such trust had one among us,"
2302,183,among us not today—
2303,183,we who saw the launching
2304,183,never sailed the bay!
2305,184,could—i do more—for thee—
2306,184,wert thou a bumble bee—
2307,184,"since for the queen, have i—"
2308,184,nought but bouquet?
2309,185,crisis is a hair
2310,185,toward which the forces creep
2311,185,past which forces retrograde
2312,185,if it come in sleep
2313,185,to suspend the breath
2314,185,is the most we can
2315,185,ignorant is it life or death
2316,185,nicely balancing.
2317,185,let an instant push
2318,185,or an atom press
2319,185,or a circle hesitate
2320,185,in circumference
2321,185,it—may jolt the hand
2322,185,that adjusts the hair
2323,185,that secures eternity
2324,185,from presenting—here—
2325,186,crumbling is not an instant's act
2326,186,a fundamental pause
2327,186,dilapidation's processes
2328,186,are organized decays.
2329,186,'tis first a cobweb on the soul
2330,186,a cuticle of dust
2331,186,a borer in the axis
2332,186,an elemental rust—
2333,186,ruin is formal—devil's work
2334,186,consecutive and slow—
2335,186,"fail in an instant, no man did"
2336,186,slipping—is crash's law.
2337,187,dare you see a soul at the white heat?
2338,187,then crouch within the door—
2339,187,red—is the fire's common tint—
2340,187,but when the vivid ore
2341,187,"has vanquished flame's conditions,"
2342,187,it quivers from the forge
2343,187,"without a color, but the light"
2344,187,of unanointed blaze.
2345,187,least village has its blacksmith
2346,187,whose anvil's even ring
2347,187,stands symbol for the finer forge
2348,187,that soundless tugs—within—
2349,187,refining these impatient ores
2350,187,"with hammer, and with blaze"
2351,187,until the designated light
2352,187,repudiate the forge—
2353,188,death is a dialogue between
2354,188,the spirit and the dust.
2355,188,"""dissolve"" says death—the spirit ""sir"
2356,188,"i have another trust""—"
2357,188,death doubts it—argues from the ground—
2358,188,the spirit turns away
2359,188,just laying off for evidence
2360,188,an overcoat of clay.
2361,189,death is potential to that man
2362,189,who dies—and to his friend—
2363,189,beyond that—unconspicuous
2364,189,to anyone but god—
2365,189,of these two—god remembers
2366,189,the longest—for the friend—
2367,189,is integral—and therefore
2368,189,itself dissolved—of god—
2369,190,"death leaves us homesick, who behind,"
2370,190,except that it is gone
2371,190,are ignorant of its concern
2372,190,as if it were not born.
2373,190,"through all their former places, we"
2374,190,like individuals go
2375,190,"who something lost, the seeking for"
2376,190,"is all that's left them, now—"
2377,191,death sets a thing significant
2378,191,the eye had hurried by
2379,191,except a perished creature
2380,191,entreat us tenderly
2381,191,to ponder little workmanships
2382,191,"in crayon, or in wool,"
2383,191,"with ""this was last her fingers did""—"
2384,191,industrious until—
2385,191,the thimble weighed too heavy—
2386,191,the stitches stopped—by themselves—
2387,191,and then 'twas put among the dust
2388,191,upon the closet shelves—
2389,191,a book i have—a friend gave—
2390,191,whose pencil—here and there—
2391,191,had notched the place that pleased him—
2392,191,at rest—his fingers are—
2393,191,now—when i read—i read not—
2394,191,for interrupting tears—
2395,191,obliterate the etchings
2396,191,too costly for repairs.
2397,192,defrauded i a butterfly—
2398,192,the lawful heir—for thee—
2399,193,delayed till she had ceased to know—
2400,193,delayed till in its vest of snow
2401,193,her loving bosom lay—
2402,193,an hour behind the fleeting breath—
2403,193,later by just an hour than death—
2404,193,oh lagging yesterday!
2405,193,could she have guessed that it would be—
2406,193,could but a crier of the joy
2407,193,have climbed the distant hill—
2408,193,had not the bliss so slow a pace
2409,193,who knows but this surrendered face
2410,193,were undefeated still?
2411,193,oh if there may departing be
2412,193,any forgot by victory
2413,193,in her imperial round—
2414,193,show them this meek appareled thing
2415,193,that could not stop to be a king—
2416,193,doubtful if it be crowned!
2417,194,delight becomes pictorial
2418,194,"when viewed through pain, "
2419,194,"more fair, because impossible"
2420,194,that any gain.
2421,194,the mountain at a given distance
2422,194,in amber lies;
2423,194,"approached, the amber flits a little, "
