,corpus_id,sentences
675,17,"sigh no more, ladies, sigh no more,"
676,17,men were deceivers ever;
677,17,"one foot in sea, and one on shore,"
678,17,to one thing constant never.
679,17,"then sigh not so,"
680,17,"but let them go,"
681,17,"and be you blith and bonny,"
682,17,converting all your sounds of woe
683,17,"into hey nonny, nonny."
684,17,"sing no more ditties, sing no mo"
685,17,of dumps so dull and heavy;
686,17,"the fraud of men was ever so,"
687,17,since summer first was leavy.
688,17,"then sigh not so,"
689,17,"but let them go,"
690,17,"and be you blith and bonny,"
691,17,converting all your sounds of woe
692,17,"into hey nonny, nonny."
693,18,when in the chronicle of wasted time
694,18,"  i see descriptions of the fairest wights,"
695,18,  and beauty making beautiful old rhyme
696,18,"  in praise of ladies dead and lovely knights,"
697,18,"  then, in the blazon of sweet beauty's best,"
698,18,"  of hand, of foot, of lip, of eye, of brow,"
699,18,  i see their antique pen would have express'd
700,18,  even such a beauty as you master now.
701,18,  so all their praises are but prophecies
702,18,"  of this our time, all you prefiguring;"
703,18,"  and, for they look'd but with divining eyes,"
704,18,"  they had not skill enough your worth to sing,"
705,18,"  for we, which now behold these present days,"
706,18,"  have eyes to wonder, but lack tongues to praise."
707,19,"music to hear, why hear'st thou music sadly?"
708,19,"sweets with sweets war not, joy delights in joy."
709,19,"why lovest thou that which thou receivest not gladly,"
710,19,or else receivest with pleasure thine annoy?
711,19,"if the true concord of well-tuned sounds,"
712,19,"by unions married, do offend thine ear,"
713,19,"they do but sweetly chide thee, who confounds"
714,19,in singleness the parts that thou shouldst bear.
715,19,"mark how one string, sweet husband to another,"
716,19,"strikes each in each by mutual ordering,"
717,19,resembling sire and child and happy mother
718,19,"who all in one, one pleasing note do sing,"
719,19,"whose speechless song, being many, seeming one,"
720,19,"sings this to thee, 'thou single wilt prove none.'"
721,20,"not mine own fears, nor the prophetic soul"
722,20,"of the wide world dreaming on things to come,"
723,20,"can yet the lease of my true love control,"
724,20,suppos'd as forfeit to a confin'd doom.
725,20,the mortal moon hath her eclipse endur'd
726,20,and the sad augurs mock their own presage;
727,20,incertainties now crown themselves assur'd
728,20,and peace proclaims olives of endless age.
729,20,now with the drops of this most balmy time
730,20,"my love looks fresh, and death to me subscribes,"
731,20,"since, spite of him, i'll live in this poor rhyme,"
732,20,while he insults o'er dull and speechless tribes;
733,20,"and thou in this shalt find thy monument,"
734,20,when tyrants' crests and tombs of brass are spent.
735,21,"o, for my sake do you with fortune chide,"
736,21,"the guilty goddess of my harmful deeds,"
737,21,that did not better for my life provide
738,21,than public means which public manners breeds.
739,21,"thence comes it that my name receives a brand,"
740,21,and almost thence my nature is subdu'd
741,21,"to what it works in, like the dyer's hand."
742,21,pity me then and wish i were renew'd;
743,21,"whilst, like a willing patient, i will drink"
744,21,potions of eisel 'gainst my strong infection;
745,21,"no bitterness that i will bitter think,"
746,21,"nor double penance, to correct correction."
747,21,"pity me then, dear friend, and i assure ye"
748,21,even that your pity is enough to cure me.
749,22,those lips that love's own hand did make
750,22,breath'd forth the sound that said i hate
751,22,"to me that languish'd for her sake,"
752,22,"but when she saw my woeful state,"
753,22,straight in her heart did mercy come.
754,22,"chiding that tongue, that ever sweet"
755,22,"was used in giving gentle doom,"
756,22,"and taught it thus anew to greet,"
757,22,'i hate' she alter'd with an end
758,22,that follow'd it as gentle day
759,22,"doth follow night, who like a fiend"
760,22,from heaven to hell is flown away.
761,22,"'i hate' from hate away she threw,"
762,22,"and sav'd my life, saying 'not you'"
763,23,let me not to the marriage of true minds
764,23,admit impediments. love is not love
765,23,"which alters when it alteration finds,"
766,23,"or bends with the remover to remove,"
767,23,o no! it is an ever-fixed mark
768,23,that looks on tempests and is never shaken;
769,23,"it is the star to every wandering bark,"
770,23,"whose worth's unknown, although his height be taken."
771,23,"love's not time's fool, though rosy lips and cheeks"
772,23,"within his bending sickle's compass come,"
773,23,"love alters not with his brief hours and weeks,"
774,23,but bears it out even to the edge of doom.
775,23,"if this be error and upon me proved,"
776,23,"i never writ, nor no man ever loved."
777,24,my mistress' eyes are nothing like the sun;
778,24,"   coral is far more red than her lips' red,"
779,24,"   if snow be white, why then her breasts are dun;"
780,24,"   if hairs be wires, black wires grow on her head."
781,24,"   i have seen roses damask'd, red and white,"
782,24,   but no such roses see i in her cheeks;
783,24,   and in some perfumes is there more delight
784,24,   than in the breath that from my mistress reeks.
785,24,"   i love to hear her speak, yet well i know"
786,24,  that music hath a far more pleasing sound.
787,24,"  i grant i never saw a goddess go,"
788,24,"  my mistress, when she walks, treads on the ground."
789,24,"  and yet, by heaven, i think my love as rare"
790,24,  as any she belied with false compare.
791,25,"from fairest creatures we desire increase,"
792,25,"that thereby beauty's rose might never die,"
793,25,"but as the riper should by time decease,"
794,25,"his tender heir might bear his memory,"
795,25,"but thou, contracted to thine own bright eyes,"
796,25,"feed'st thy light'st flame with self-substantial fuel,"
797,25,"making a famine where abundance lies,"
798,25,"thyself thy foe, to thy sweet self too cruel."
799,25,thou that art now the world's fresh ornament
800,25,"and only herald to the gaudy spring,"
801,25,within thine own bud buriest thy content
802,25,"and, tender churl, makest waste in niggarding."
803,25,"pity the world, or else this glutton be,"
804,25,"to eat the world's due, by the grave and thee."
805,26,"when forty winters shall besiege thy brow,"
806,26,"and dig deep trenches in thy beauty's field,"
807,26,"thy youth's proud livery, so gazed on now,"
808,26,"will be a tatter'd weed, of small worth held,"
809,26,"then being ask'd where all thy beauty lies,"
810,26,"where all the treasure of thy lusty days,"
811,26,"to say, within thine own deep-sunken eyes,"
812,26,were an all-eating shame and thriftless praise.
813,26,"how much more praise deserved thy beauty's use,"
814,26,if thou couldst answer 'this fair child of mine
815,26,"shall sum my count and make my old excuse,'"
816,26,proving his beauty by succession thine!
817,26,"this were to be new made when thou art old,"
818,26,and see thy blood warm when thou feel'st it cold.
819,27,"look in thy glass, and tell the face thou viewest"
820,27,now is the time that face should form another;
821,27,"whose fresh repair if now thou not renewest,"
822,27,"thou dost beguile the world, unbless some mother."
823,27,for where is she so fair whose unear'd womb
824,27,disdains the tillage of thy husbandry?
825,27,or who is he so fond will be the tomb
826,27,"of his self-love, to stop posterity?"
827,27,"thou art thy mother's glass, and she in thee"
828,27,"calls back the lovely april of her prime,"
829,27,so thou through windows of thine age shall see
830,27,despite of wrinkles this thy golden time.
831,27,"but if thou live, remember'd not to be,"
832,27,"die single, and thine image dies with thee."
833,28,"unthrifty loveliness, why dost thou spend"
834,28,upon thy self thy beauty's legacy?
835,28,"nature's bequest gives nothing, but doth lend,"
836,28,"and being frank she lends to those are free,"
837,28,"then, beauteous niggard, why dost thou abuse"
838,28,the bounteous largess given thee to give?
839,28,"profitless usurer, why dost thou use"
840,28,"so great a sum of sums, yet canst not live?"
841,28,"for having traffic with thy self alone,"
842,28,"thou of thy self thy sweet self dost deceive,"
843,28,"then how when nature calls thee to be gone,"
844,28,what acceptable audit canst thou leave?
845,28,"thy unused beauty must be tombed with thee,"
846,28,"which, used, lives th' executor to be."
847,29,when i have seen by time's fell hand defac'd
848,29,the rich proud cost of outworn buried age;
849,29,when sometime lofty towers i see down-ras'd
850,29,and brass eternal slave to mortal rage;
851,29,when i have seen the hungry ocean gain
852,29,"advantage on the kingdom of the shore,"
853,29,"and the firm soil win of the wat'ry main,"
854,29,increasing store with loss and loss with store;
855,29,"when i have seen such interchange of state,"
856,29,or state itself confounded to decay;
857,29,"ruin hath taught me thus to ruminate,"
858,29,that time will come and take my love away.
859,29,"this thought is as a death, which cannot choose"
860,29,but weep to have that which it fears to lose.
861,30,"those hours, that with gentle work did frame"
862,30,"the lovely gaze where every eye doth dwell,"
863,30,will play the tyrants to the very same
864,30,and that unfair which fairly doth excel;
865,30,for never-resting time leads summer on
866,30,"to hideous winter, and confounds him there;"
867,30,"sap checked with frost, and lusty leaves quite gone,"
868,30,"beauty o'er-snowed and bareness every where,"
869,30,"then were not summer's distillation left,"
870,30,"a liquid prisoner pent in walls of glass,"
871,30,"beauty's effect with beauty were bereft,"
872,30,"nor it, nor no remembrance what it was,"
873,30,"but flowers distill'd, though they with winter meet,"
874,30,leese but their show; their substance still lives sweet.
875,31,"they that have power to hurt and will do none,"
876,31,"that do not do the thing they most do show,"
877,31,"who, moving others, are themselves as stone,"
878,31,"unmoved, cold, and to temptation slow,"
879,31,they rightly do inherit heaven's graces
880,31,and husband nature's riches from expense;
881,31,"they are the lords and owners of their faces,"
882,31,others but stewards of their excellence.
883,31,the summer's flower is to the summer sweet
884,31,"though to itself it only live and die,"
885,31,"but if that flower with base infection meet,"
886,31,"the basest weed outbraves his dignity,"
887,31,for sweetest things turn sourest by their deeds;
888,31,lilies that fester smell far worse than weeds.
889,32,when i consider everything that grows
890,32,"holds in perfection but a little moment,"
891,32,that this huge stage presenteth nought but shows
892,32,whereon the stars in secret influence comment;
893,32,"when i perceive that men as plants increase,"
894,32,"cheered and check'd even by the selfsame sky,"
895,32,"vaunt in their youthful sap, at height decrease,"
896,32,and wear their brave state out of memory;
897,32,then the conceit of this inconstant stay
898,32,"sets you most rich in youth before my sight,"
899,32,where wasteful time debateth with decay
900,32,to change your day of youth to sullied night;
901,32,"and all in war with time for love of you,"
902,32,"as he takes from you, i engraft you new."
