,title,text
120,Artists wrestled here!,"110

Artists wrestled here!
Lo, a tint Cashmere!
Lo, a Rose!
Student of the Year!
For the easel here
Say Repose!"
121,As by the dead we love to sit,"88

As by the dead we love to sit,
Become so wondrous dear—
As for the lost we grapple
Tho' all the rest are here—

In broken mathematics
We estimate our prize
Vast—in its fading ration
To our penurious eyes!"
122,As Children bid the Guest,"133

As Children bid the Guest ""Good Night""
And then reluctant turn—
My flowers raise their pretty lips—
Then put their nightgowns on.

As children caper when they wake
Merry that it is Morn—
My flowers from a hundred cribs
Will peep, and prance again."
123,As Everywhere of Silver,"884

As Everywhere of Silver
With Ropes of Sand
To keep it from effacing
The Track called Land."
124,"As far from pity, as complaint","496

As far from pity, as complaint—
As cool to speech—as stone—
As numb to Revelation
As if my Trade were Bone—

As far from time—as History—
As near yourself—Today—
As Children, to the Rainbow's scarf—
Or Sunset's Yellow play

To eyelids in the Sepulchre—
How dumb the Dancer lies—
While Color's Revelations break—
And blaze—the Butterflies!"
125,As Frost is best conceived,"951

As Frost is best conceived
By force of its Result—
Affliction is inferred
By subsequent effect—

If when the sun reveal,
The Garden keep the Gash—
If as the Days resume
The wilted countenance

Cannot correct the crease
Or counteract the stain—
Presumption is Vitality
Was somewhere put in twain."
126,As if some little Arctic flower,"180

As if some little Arctic flower
Upon the polar hem—
Went wandering down the Latitudes
Until it puzzled came
To continents of summer—
To firmaments of sun—
To strange, bright crowds of flowers—
And birds, of foreign tongue!
I say, As if this little flower
To Eden, wandered in—
What then? Why nothing,
Only, your inference therefrom!"
127,As if the Sea should part,"695

As if the Sea should part
And show a further Sea—
And that—a further—and the Three
But a presumption be—

Of Periods of Seas—
Unvisited of Shores—
Themselves the Verge of Seas to be—
Eternity—is Those—"
128,As imperceptibly as grief,"As imperceptibly as grief
  The summer lapsed away,--
  Too imperceptible, at last,
  To seem like perfidy.
  A quietness distilled,
  As twilight long begun,
  Or Nature, spending with herself
  Sequestered afternoon.
  The dusk drew earlier in,
  The morning foreign shone,--
  A courteous, yet harrowing grace,
 As guest who would be gone.

  And thus, without a wing,
 Or service of a keel,
  Our summer made her light escape
 Into the beautiful."
129,As One does Sickness over,"957

As One does Sickness over
In convalescent Mind,
His scrutiny of Chances
By blessed Health obscured—

As One rewalks a Precipice
And whittles at the Twig
That held Him from Perdition
Sown sidewise in the Crag

A Custom of the Soul
Far after suffering
Identity to question
For evidence't has been—"
130,As plan for Noon and plan for Night,"960

As plan for Noon and plan for Night
So differ Life and Death
In positive Prospective—
The Foot upon the Earth

At Distance, and Achievement, strains,
The Foot upon the Grave
Makes effort at conclusion
Assisted faint of Love."
131,As Sleigh Bells seem in summer,"981

As Sleigh Bells seem in summer
Or Bees, at Christmas show—
So fairy—so fictitious
The individuals do
Repealed from observation—
A Party that we knew—
More distant in an instant
Than Dawn in Timbuctoo."
132,As the Starved Maelstrom laps the Navies,"872

As the Starved Maelstrom laps the Navies
As the Vulture teased
Forces the Broods in lonely Valleys
As the Tiger eased

By but a Crumb of Blood, fasts Scarlet
Till he meet a Man
Dainty adorned with Veins and Tissues
And partakes—his Tongue

Cooled by the Morsel for a moment
Grows a fiercer thing
Till he esteem his Dates and Cocoa
A Nutrition mean

I, of a finer Famine
Deem my Supper dry
For but a Berry of Domingo
And a Torrid Eye."
133,As Watchers hang upon the East,"121

As Watchers hang upon the East,
As Beggars revel at a feast
By savory Fancy spread—
As brooks in deserts babble sweet
On ear too far for the delight,
Heaven beguiles the tired.

As that same watcher, when the East
Opens the lid of Amethyst
And lets the morning go—
That Beggar, when an honored Guest,
Those thirsty lips to flagons pressed,
Heaven to us, if true."
134,"At last, to be identified!","174

At last, to be identified!
At last, the lamps upon thy side
The rest of Life to see!

Past Midnight! Past the Morning Star!
Past Sunrise!
Ah, What leagues there were
Between our feet, and Day!"
135,At least—to pray—is left—is left,"502

At least—to pray—is left—is left—
Oh Jesus—in the Air—
I know not which thy chamber is—
I'm knocking—everywhere—

Thou settest Earthquake in the South—
And Maelstrom, in the Sea—
Say, Jesus Christ of Nazareth—
Hast thou no Arm for Me?"
136,At leisure is the Soul,"618

At leisure is the Soul
That gets a Staggering Blow—
The Width of Life—before it spreads
Without a thing to do—

It begs you give it Work—
But just the placing Pins—
Or humblest Patchwork—Children do—
To Help its Vacant Hands—"
137,Autumn—overlooked my Knitting,"748

Autumn—overlooked my Knitting—
Dyes—said He—have I—
Could disparage a Flamingo—
Show Me them—said I—

Cochineal—I chose—for deeming
It resemble Thee—
And the little Border—Dusker—
For resembling Me—"
138,"Awake ye muses nine, sing me a strain divine","1

Awake ye muses nine, sing me a strain divine,
Unwind the solemn twine, and tie my Valentine!

Oh the Earth was made for lovers, for damsel, and hopeless swain,
For sighing, and gentle whispering, and unity made of twain.
All things do go a courting, in earth, or sea, or air,
God hath made nothing single but thee in His world so fair!
The bride, and then the bridegroom, the two, and then the one,
Adam, and Eve, his consort, the moon, and then the sun;
The life doth prove the precept, who obey shall happy be,
Who will not serve the sovereign, be hanged on fatal tree.
The high do seek the lowly, the great do seek the small,
None cannot find who seeketh, on this terrestrial ball;
The bee doth court the flower, the flower his suit receives,
And they make merry wedding, whose guests are hundred leaves;
The wind doth woo the branches, the branches they are won,
And the father fond demandeth the maiden for his son.
The storm doth walk the seashore humming a mournful tune,
The wave with eye so pensive, looketh to see the moon,
Their spirits meet together, they make their solemn vows,
No more he singeth mournful, her sadness she doth lose.
The worm doth woo the mortal, death claims a living bride,
Night unto day is married, morn unto eventide;
Earth is a merry damsel, and heaven a knight so true,
And Earth is quite coquettish, and beseemeth in vain to sue.
Now to the application, to the reading of the roll,
To bringing thee to justice, and marshalling thy soul:
Thou art a human solo, a being cold, and lone,
Wilt have no kind companion, thou reap'st what thou hast sown.
Hast never silent hours, and minutes all too long,
And a deal of sad reflection, and wailing instead of song?
There's Sarah, and Eliza, and Emeline so fair,
And Harriet, and Susan, and she with curling hair!
Thine eyes are sadly blinded, but yet thou mayest see
Six true, and comely maidens sitting upon the tree;
Approach that tree with caution, then up it boldly climb,
And seize the one thou lovest, nor care for space, or time!
Then bear her to the greenwood, and build for her a bower,
And give her what she asketh, jewel, or bird, or flower—
And bring the fife, and trumpet, and beat upon the drum—
And bid the world Goodmorrow, and go to glory home!"
139,Away from Home are some and I—,"821

Away from Home are some and I—
An Emigrant to be
In a Metropolis of Homes
Is easy, possibly—

The Habit of a Foreign Sky
We—difficult—acquire
As Children, who remain in Face
The more their Feet retire."
140,Baffled for just a day or two,"17

Baffled for just a day or two—
Embarrassed—not afraid—
Encounter in my garden
An unexpected Maid.

She beckons, and the woods start—
She nods, and all begin—
Surely, such a country
I was never in!"
141,Banish Air from Air—,"854

Banish Air from Air—
Divide Light if you dare—
They'll meet
While Cubes in a Drop
Or Pellets of Shape
Fit
Films cannot annul
Odors return whole
Force Flame
And with a Blonde push
Over your impotence
Flits Steam."
142,Be Mine the Doom—,"845

Be Mine the Doom—
Sufficient Fame—
To perish in Her Hand!"
143,Beauty—be not caused—It Is,"516

Beauty—be not caused—It Is—
Chase it, and it ceases—
Chase it not, and it abides—

Overtake the Creases

In the Meadow—when the Wind
Runs his fingers thro' it—
Deity will see to it
That You never do it—"
144,"Because I could not stop for Death,","Because I could not stop for Death,
He kindly stopped for me;
The carriage held but just ourselves
And Immortality.

We slowly drove, he knew no haste,
And I had put away
My labor, and my leisure too,
For his civility.

We passed the school where children played,
Their lessons scarcely done;
We passed the fields of gazing grain,
We passed the setting sun.

We paused before a house that seemed
A swelling of the ground;
The roof was scarcely visible,
The cornice but a mound.

Since then 't is centuries; but each
Feels shorter than the day
I first surmised the horses' heads
Were toward eternity."
145,Because the Bee may blameless hum,"869

Because the Bee may blameless hum
For Thee a Bee do I become
List even unto Me.

Because the Flowers unafraid
May lift a look on thine, a Maid
Alway a Flower would be.

Nor Robins, Robins need not hide
When Thou upon their Crypts intrude
So Wings bestow on Me
Or Petals, or a Dower of Buzz
That Bee to ride, or Flower of Furze
I that way worship Thee."
146,Beclouded,"The sky is low, the clouds are mean,  
A travelling flake of snow  
Across a barn or through a rut  
Debates if it will go.  

A narrow wind complains all day
How some one treated him;  
Nature, like us, is sometimes caught  
Without her diadem."
147,Bee! I'm expecting you!,"1035

Bee! I'm expecting you!
Was saying Yesterday
To Somebody you know
That you were due—

The Frogs got Home last Week—
Are settled, and at work—
Birds, mostly back—
The Clover warm and thick—

You'll get my Letter by
The seventeenth; Reply
Or better, be with me—
Yours, Fly."
148,Before He comes we weigh the Time!,"834

Before He comes we weigh the Time!
'Tis Heavy and 'tis Light.
When He depart, an Emptiness
Is the prevailing Freight."
149,Before I got my eye put out,"327

Before I got my eye put out
I liked as well to see—
As other Creatures, that have Eyes
And know no other way—

But were it told to me—Today—
That I might have the sky
For mine—I tell you that my Heart
Would split, for size of me—

The Meadows—mine—
The Mountains—mine—
All Forests—Stintless Stars—
As much of Noon as I could take
Between my finite eyes—

The Motions of the Dipping Birds—
The Morning's Amber Road—
For mine—to look at when I liked—
The News would strike me dead—

So safer—guess—with just my soul
Upon the Window pane—
Where other Creatures put their eyes—
Incautious—of the Sun—"
150,Before the ice is in the pools,"37

Before the ice is in the pools—
Before the skaters go,
Or any check at nightfall
Is tarnished by the snow—

Before the fields have finished,
Before the Christmas tree,
Wonder upon wonder
Will arrive to me!

What we touch the hems of
On a summer's day—
What is only walking
Just a bridge away—

That which sings so—speaks so—
When there's no one here—
Will the frock I wept in
Answer me to wear?"
151,"Before you thought of spring,","Before you thought of spring,
Except as a surmise,
You see, God bless his suddenness,
A fellow in the skies
Of independent hues,
A little weather-worn,
Inspiriting habiliments
Of indigo and brown.

With specimens of song,
As if for you to choose,
Discretion in the interval,
With gay delays he goes
To some superior tree
Without a single leaf,
And shouts for joy to nobody
But his seraphic self!"
152,Behind Me—dips Eternity,"721

Behind Me—dips Eternity—
Before Me—Immortality—
Myself—the Term between—
Death but the Drift of Eastern Gray,
Dissolving into Dawn away,
Before the West begin—

'Tis Kingdoms—afterward—they say—
In perfect—pauseless Monarchy—
Whose Prince—is Son of None—
Himself—His Dateless Dynasty—
Himself—Himself diversify—
In Duplicate divine—

'Tis Miracle before Me—then—
'Tis Miracle behind—between—
A Crescent in the Sea—
With Midnight to the North of Her—
And Midnight to the South of Her—
And Maelstrom—in the Sky—"
153,"Bereaved of all, I went abroad","784

Bereaved of all, I went abroad—
No less bereaved was I
Upon a New Peninsula—
The Grave preceded me—

Obtained my Lodgings, ere myself—
And when I sought my Bed—
The Grave it was reposed upon
The Pillow for my Head—

I waked to find it first awake—
I rose—It followed me—
I tried to drop it in the Crowd—
To lose it in the Sea—

In Cups of artificial Drowse
To steep its shape away—
The Grave—was finished—but the Spade
Remained in Memory—"
154,Bereavement in their death to feel,"645

Bereavement in their death to feel
Whom We have never seen—
A Vital Kinsmanship import
Our Soul and theirs—between—

For Stranger—Strangers do not mourn—
There be Immortal friends
Whom Death see first—'tis news of this
That paralyze Ourselves—

Who, vital only to Our Thought—
Such Presence bear away
In dying—'tis as if Our Souls
Absconded—suddenly—"
155,Besides the Autumn poets sing,"131

Besides the Autumn poets sing
A few prosaic days
A little this side of the snow
And that side of the Haze—

A few incisive Mornings—
A few Ascetic Eves—
Gone—Mr. Bryant's ""Golden Rod""—
And Mr. Thomson's ""sheaves.""

Still, is the bustle in the Brook—
Sealed are the spicy valves—
Mesmeric fingers softly touch
The Eyes of many Elves—

Perhaps a squirrel may remain—
My sentiments to share—
Grant me, Oh Lord, a sunny mind—
Thy windy will to bear!"
156,Besides this May,"977

Besides this May
We know
There is Another—
How fair
Our Speculations of the Foreigner!

Some know Him whom We knew—
Sweet Wonder—
A Nature be
Where Saints, and our plain going Neighbor
Keep May!"
157,Best Gains—must have the Losses' Test,"684

Best Gains—must have the Losses' Test—
To constitute them—Gains—"
158,Best Things dwell out of Sight,"998

Best Things dwell out of Sight
The Pearl—the Just—Our Thought.

Most shun the Public Air
Legitimate, and Rare—

The Capsule of the Wind
The Capsule of the Mind

Exhibit here, as doth a Burr—
Germ's Germ be where?"
159,Better—than Music! For I—who heard it,"503

Better—than Music! For I—who heard it—
I was used—to the Birds—before—
This—was different—'Twas Translation—
Of all tunes I knew—and more—

'Twasn't contained—like other stanza—
No one could play it—the second time—
But the Composer—perfect Mozart—
Perish with him—that Keyless Rhyme!

So—Children—told how Brooks in Eden—
Bubbled a better—Melody—
Quaintly infer—Eve's great surrender—
Urging the feet—that would—not—fly—

Children—matured—are wiser—mostly—
Eden—a legend—dimly told—
Eve—and the Anguish—Grandame's story—
But—I was telling a tune—I heard—

Not such a strain—the Church—baptizes—
When the last Saint—goes up the Aisles—
Not such a stanza splits the silence—
When the Redemption strikes her Bells—

Let me not spill—its smallest cadence—
Humming—for promise—when alone—
Humming—until my faint Rehearsal—
Drop into tune—around the Throne—"
160,Between My Country—and the Others,"Between My Country—and the Others—
There is a Sea—
But Flowers—negotiate between us—
As Ministry."
161,Bird,"A bird came down the walk:
He did not know I saw;
He bit an angle-worm in halves
And ate the fellow, raw.

And then he drank a dew
From a convenient grass,
And the hopped sideways to the wall
To let a beetle pass.

He glanced with rapid eyes
That hurried all abroad, -
They looked like frightened beads, I thought
He stirred his velvet head.

Like one in danger; cautious,
I offered him a crumb,
And he unrolled his feathers
And rolled him softer home

Then oars divide the ocean,
Too silver for a seam,
Or butterflies, off banks of noon,
Leap, plashless, as they swim."
162,Blazing in Gold and quenching in Purple,"228

Blazing in Gold and quenching in Purple
Leaping like Leopards to the Sky
Then at the feet of the old Horizon
Laying her spotted Face to die
Stooping as low as the Otter's Window
Touching the Roof and tinting the Barn
Kissing her Bonnet to the Meadow
And the Juggler of Day is gone"
163,"Bless God, he went as soldiers","147

Bless God, he went as soldiers,
His musket on his breast—
Grant God, he charge the bravest
Of all the martial blest!

Please God, might I behold him
In epauletted white—
I should not fear the foe then—
I should not fear the fight!"
164,Bloom upon the Mountain—stated,"667

Bloom upon the Mountain—stated—
Blameless of a Name—
Efflorescence of a Sunset—
Reproduced—the same—

Seed, had I, my Purple Sowing
Should endow the Day—
Not a Topic of a Twilight—
Show itself away—

Who for tilling—to the Mountain
Come, and disappear—
Whose be Her Renown, or fading,
Witness, is not here—

While I state—the Solemn Petals,
Far as North—and East,
Far as South and West—expanding—
Culminate—in Rest—

And the Mountain to the Evening
Fit His Countenance—
Indicating, by no Muscle—
The Experience—"
165,Bound—a trouble,"269

Bound—a trouble—
And lives can bear it!
Limit—how deep a bleeding go!
So—many—drops—of vital scarlet—
Deal with the soul
As with Algebra!

Tell it the Ages—to a cypher—
And it will ache—contented—on—
Sing—at its pain—as any Workman—
Notching the fall of the Even Sun!"
166,Bring me the sunset in a cup,"128

Bring me the sunset in a cup,
Reckon the morning's flagons up
And say how many Dew,
Tell me how far the morning leaps—
Tell me what time the weaver sleeps
Who spun the breadth of blue!

Write me how many notes there be
In the new Robin's ecstasy
Among astonished boughs—
How many trips the Tortoise makes—
How many cups the Bee partakes,
The Debauchee of Dews!

Also, who laid the Rainbow's piers,
Also, who leads the docile spheres
By withes of supple blue?
Whose fingers string the stalactite—
Who counts the wampum of the night
To see that none is due?

Who built this little Alban House
And shut the windows down so close
My spirit cannot see?
Who'll let me out some gala day
With implements to fly away,
Passing Pomposity?"
167,But little Carmine hath her face,"558

But little Carmine hath her face—
Of Emerald scant—her Gown—
Her Beauty—is the love she doth—
Itself—exhibit—Mine—"
168,By a flower—By a letter,"109

By a flower—By a letter—
By a nimble love—
If I weld the Rivet faster—
Final fast—above—

Never mind my breathless Anvil!
Never mind Repose!
Never mind the sooty faces
Tugging at the Forge!"
169,By Chivalries as tiny,"55

By Chivalries as tiny,
A Blossom, or a Book,
The seeds of smiles are planted—
Which blossom in the dark."
170,By my Window have I for Scenery,"797

By my Window have I for Scenery
Just a Sea—with a Stem—
If the Bird and the Farmer—deem it a ""Pine""—
The Opinion will serve—for them—

It has no Port, nor a ""Line""—but the Jays—
That split their route to the Sky—
Or a Squirrel, whose giddy Peninsula
May be easier reached—this way—

For Inlands—the Earth is the under side—
And the upper side—is the Sun—
And its Commerce—if Commerce it have—
Of Spice—I infer from the Odors borne—

Of its Voice—to affirm—when the Wind is within—
Can the Dumb—define the Divine?
The Definition of Melody—is—
That Definition is none—

It—suggests to our Faith—
They—suggest to our Sight—
When the latter—is put away
I shall meet with Conviction I somewhere met
That Immortality—

Was the Pine at my Window a ""Fellow
Of the Royal"" Infinity?
Apprehensions—are God's introductions—
To be hallowed—accordingly—"
171,By such and such an offering,"38

By such and such an offering
To Mr. So and So,
The web of live woven—
So martyrs albums show!"
172,By The Sea,"I started early, took my dog,
And visited the sea;
The mermaids in the basement
Came out to look at me.

And frigates in the upper floor
Extended hempen hands,
Presuming me to be a mouse
Aground, upon the sands.

But no man moved me till the tide
Went past my simple shoe,
And past my apron and my belt,
And past my bodice too,

And made as he would eat me up
As wholly as a dew
Upon a dandelion's sleeve -
And then I started too.

And he - he followed close behind;
I felt his silver heel
Upon my ankle, - then my shoes
Would overflow with pearl.

Until we met the solid town,
No man he seemed to know;
And bowing with a mighty look
At me, the sea withdrew."
173,Cat,"She sights a Bird - she chuckles -
She flattens - then she crawls -
She runs without the look of feet -
Her eyes increase to Balls -

Her Jaws stir - twitching - hungry -
Her Teeth can hardly stand -
She leaps, but Robin leaped the first -
Ah, Pussy, of the Sand,

The Hopes so juicy ripening -
You almost bathed your Tongue -
When Bliss disclosed a hundred Toes -
And fled with every one -"
174,Chartless,"I never saw a moor,  
I never saw the sea;  
Yet now I know how the heather looks,  
And what a wave must be.  

I never spoke with God,
Nor visited in Heaven;  
Yet certain am I of the spot  
As if the chart were given."
175,Civilization—spurns—the Leopard!,"492

Civilization—spurns—the Leopard!
Was the Leopard—bold?
Deserts—never rebuked her Satin—
Ethiop—her Gold—
Tawny—her Customs—
She was Conscious—
Spotted—her Dun Gown—
This was the Leopard's nature—Signor—
Need—a keeper—frown?

Pity—the Pard—that left her Asia—
Memories—of Palm—
Cannot be stifled—with Narcotic—
Nor suppressed—with Balm—"
176,Cocoon above! Cocoon below!,"129

Cocoon above! Cocoon below!
Stealthy Cocoon, why hide you so
What all the world suspect?
An hour, and gay on every tree
Your secret, perched in ecstasy
Defies imprisonment!

An hour in Chrysalis to pass,
Then gay above receding grass
A Butterfly to go!
A moment to interrogate,
Then wiser than a ""Surrogate,""
The Universe to know!"
177,Color—Caste—Denomination,"970

Color—Caste—Denomination—
These—are Time's Affair—
Death's diviner Classifying
Does not know they are—

As in sleep—All Hue forgotten—
Tenets—put behind—
Death's large—Democratic fingers
Rub away the Brand—

If Circassian—He is careless—
If He put away
Chrysalis of Blonde—or Umber—
Equal Butterfly—

They emerge from His Obscuring—
What Death—knows so well—
Our minuter intuitions—
Deem unplausible—"
178,Come slowly—Eden!,"Come slowly—Eden!
Lips unused to Thee—
Bashful—sip thy Jessamines—
As the fainting Bee—

Reaching late his flower,
Round her chamber hums—
Counts his nectars—
Enters—and is lost in Balms."
179,Conjecturing a Climate,"562

Conjecturing a Climate
Of unsuspended Suns—
Adds poignancy to Winter—
The Shivering Fancy turns

To a fictitious Country
To palliate a Cold—
Not obviated of Degree—
Nor erased—of Latitude—"
180,Conscious am I in my Chamber,"679

Conscious am I in my Chamber,
Of a shapeless friend—
He doth not attest by Posture—
Nor Confirm—by Word—

Neither Place—need I present Him—
Fitter Courtesy
Hospitable intuition
Of His Company—

Presence—is His furthest license—
Neither He to Me
Nor Myself to Him—by Accent—
Forfeit Probity—

Weariness of Him, were quainter
Than Monotony
Knew a Particle—of Space's
Vast Society

Neither if He visit Other—
Do He dwell—or Nay—know I—
But Instinct esteem Him
Immortality—"
181,Could I but ride indefinite,"661

Could I but ride indefinite
As doth the Meadow Bee
And visit only where I liked
And No one visit me

And flirt all Day with Buttercups
And marry whom I may
And dwell a little everywhere
Or better, run away

With no Police to follow
Or chase Him if He do
Till He should jump Peninsulas
To get away from me—

I said ""But just to be a Bee""
Upon a Raft of Air
And row in Nowhere all Day long
And anchor ""off the Bar""

What Liberty! So Captives deem
Who tight in Dungeons are."
182,Could I—then—shut the door,"220

Could I—then—shut the door—
Lest my beseeching face—at last—
Rejected—be—of Her?"
183,Could live—did live,"43

Could live—did live—
Could die—did die—
Could smile upon the whole
Through faith in one he met not,
To introduce his soul.

Could go from scene familiar
To an untraversed spot—
Could contemplate the journey
With unpuzzled heart—

Such trust had one among us,
Among us not today—
We who saw the launching
Never sailed the Bay!"
184,Could—I do more—for Thee,"447

Could—I do more—for Thee—
Wert Thou a Bumble Bee—
Since for the Queen, have I—
Nought but Bouquet?"
185,Crisis is a Hair,"889

Crisis is a Hair
Toward which the forces creep
Past which forces retrograde
If it come in sleep

To suspend the Breath
Is the most we can
Ignorant is it Life or Death
Nicely balancing.

Let an instant push
Or an Atom press
Or a Circle hesitate
In Circumference

It—may jolt the Hand
That adjusts the Hair
That secures Eternity
From presenting—Here—"
186,Crumbling is not an instant's Act,"997

Crumbling is not an instant's Act
A fundamental pause
Dilapidation's processes
Are organized Decays.

'Tis first a Cobweb on the Soul
A Cuticle of Dust
A Borer in the Axis
An Elemental Rust—

Ruin is formal—Devil's work
Consecutive and slow—
Fail in an instant, no man did
Slipping—is Crash's law."
187,Dare you see a Soul at the White Heat?,"365

Dare you see a Soul at the White Heat?
Then crouch within the door—
Red—is the Fire's common tint—
But when the vivid Ore
Has vanquished Flame's conditions,
It quivers from the Forge
Without a color, but the light
Of unanointed Blaze.
Least Village has its Blacksmith
Whose Anvil's even ring
Stands symbol for the finer Forge
That soundless tugs—within—
Refining these impatient Ores
With Hammer, and with Blaze
Until the Designated Light
Repudiate the Forge—"
188,Death is a Dialogue between,"976

Death is a Dialogue between
The Spirit and the Dust.
""Dissolve"" says Death—The Spirit ""Sir
I have another Trust""—

Death doubts it—Argues from the Ground—
The Spirit turns away
Just laying off for evidence
An Overcoat of Clay."
189,Death is potential to that Man,"548

Death is potential to that Man
Who dies—and to his friend—
Beyond that—unconspicuous
To Anyone but God—

Of these Two—God remembers
The longest—for the friend—
Is integral—and therefore
Itself dissolved—of God—"
190,"Death leaves Us homesick, who behind","935

Death leaves Us homesick, who behind,
Except that it is gone
Are ignorant of its Concern
As if it were not born.

Through all their former Places, we
Like Individuals go
Who something lost, the seeking for
Is all that's left them, now—"
191,Death sets a Thing significant,"Death sets a Thing significant
The Eye had hurried by
Except a perished Creature
Entreat us tenderly

To ponder little Workmanships
In Crayon, or in Wool,
With ""This was last Her fingers did""—
Industrious until—

The Thimble weighed too heavy—
The stitches stopped—by themselves—
And then 'twas put among the Dust
Upon the Closet shelves—

A Book I have—a friend gave—
Whose Pencil—here and there—
Had notched the place that pleased Him—
At Rest—His fingers are—

Now—when I read—I read not—
For interrupting Tears—
Obliterate the Etchings
Too Costly for Repairs."
192,Defrauded I a Butterfly,"730

Defrauded I a Butterfly—
The lawful Heir—for Thee—"
193,Delayed till she had ceased to know,"58

Delayed till she had ceased to know—
Delayed till in its vest of snow
Her loving bosom lay—
An hour behind the fleeting breath—
Later by just an hour than Death—
Oh lagging Yesterday!

Could she have guessed that it would be—
Could but a crier of the joy
Have climbed the distant hill—
Had not the bliss so slow a pace
Who knows but this surrendered face
Were undefeated still?

Oh if there may departing be
Any forgot by Victory
In her imperial round—
Show them this meek appareled thing
That could not stop to be a king—
Doubtful if it be crowned!"
194,Delight becomes pictorial,"Delight becomes pictorial
When viewed through pain,--
More fair, because impossible
That any gain.

The mountain at a given distance
In amber lies;
Approached, the amber flits a little,--
And that's the skies!"
195,Delight is as the flight,"257

Delight is as the flight—
Or in the Ratio of it,
As the Schools would say—
The Rainbow's way—
A Skein
Flung colored, after Rain,
Would suit as bright,
Except that flight
Were Aliment—

""If it would last""
I asked the East,
When that Bent Stripe
Struck up my childish
Firmament—
And I, for glee,
Took Rainbows, as the common way,
And empty Skies
The Eccentricity—

And so with Lives—
And so with Butterflies—
Seen magic—through the fright
That they will cheat the sight—
And Dower latitudes far on—
Some sudden morn—
Our portion—in the fashion—
Done—"
196,Denial—is the only fact,"965

Denial—is the only fact
Perceived by the Denied—
Whose Will—a numb significance—
The Day the Heaven died—

And all the Earth strove common round—
Without Delight, or Beam—
What Comfort was it Wisdom—was—
The spoiler of Our Home?"
197,"Departed to the judgment,","Departed to the judgment,
A mighty afternoon;
Great clouds like ushers leaning,
Creation looking on.

The flesh surrendered, cancelled
The bodiless begun;
Two worlds, like audiences, disperse
And leave the soul alone."
198,Deprived of other Banquet,"773

Deprived of other Banquet,
I entertained Myself—
At first—a scant nutrition—
An insufficient Loaf—

But grown by slender addings
To so esteemed a size
'Tis sumptuous enough for me—
And almost to suffice

A Robin's famine able—
Red Pilgrim, He and I—
A Berry from our table
Reserve—for charity—"
199,Despair's advantage is achieved,"799

Despair's advantage is achieved
By suffering—Despair—
To be assisted of Reverse
One must Reverse have bore—

The Worthiness of Suffering like
The Worthiness of Death
Is ascertained by tasting—

As can no other Mouth

Of Savors—make us conscious—
As did ourselves partake—
Affliction feels impalpable
Until Ourselves are struck—"
200,Did Our Best Moment last,"393

Did Our Best Moment last—
'Twould supersede the Heaven—
A few—and they by Risk—procure—
So this Sort—are not given—

Except as stimulants—in
Cases of Despair—
Or Stupor—The Reserve—
These Heavenly Moments are—

A Grant of the Divine—
That Certain as it Comes—
Withdraws—and leaves the dazzled Soul
In her unfurnished Rooms"
201,Did the Harebell loose her girdle,"213

Did the Harebell loose her girdle
To the lover Bee
Would the Bee the Harebell hallow
Much as formerly?

Did the ""Paradise""—persuaded—
Yield her moat of pearl—
Would the Eden be an Eden,
Or the Earl—an Earl?"
202,Did we disobey Him?,"267

Did we disobey Him?
Just one time!
Charged us to forget Him—
But we couldn't learn!

Were Himself—such a Dunce—
What would we—do?
Love the dull lad—best—
Oh, wouldn't you?"
203,Did you ever stand in a Cavern's Mouth,"590

Did you ever stand in a Cavern's Mouth—
Widths out of the Sun—
And look—and shudder, and block your breath—
And deem to be alone

In such a place, what horror,
How Goblin it would be—
And fly, as 'twere pursuing you?
Then Loneliness—looks so—

Did you ever look in a Cannon's face—
Between whose Yellow eye—
And yours—the Judgment intervened—
The Question of ""To die""—

Extemporizing in your ear
As cool as Satyr's Drums—
If you remember, and were saved—
It's liker so—it seems—"
204,Distrustful of the Gentian,"20

Distrustful of the Gentian—
And just to turn away,
The fluttering of her fringes
Child my perfidy—
Weary for my—————
I will singing go—
I shall not feel the sleet—then—
I shall not fear the snow.

Flees so the phantom meadow
Before the breathless Bee—
So bubble brooks in deserts
On Ears that dying lie—
Burn so the Evening Spires
To Eyes that Closing go—
Hangs so distant Heaven—
To a hand below."
205,Do People moulder equally,"432

Do People moulder equally,
They bury, in the Grave?
I do believe a Species
As positively live

As I, who testify it
Deny that I—am dead—
And fill my Lungs, for Witness—
From Tanks—above my Head—

I say to you, said Jesus—
That there be standing here—
A Sort, that shall not taste of Death—
If Jesus was sincere—

I need no further Argue—
That statement of the Lord
Is not a controvertible—
He told me, Death was dead—"
206,Don't put up my Thread and Needle,"617

Don't put up my Thread and Needle—
I'll begin to Sew
When the Birds begin to whistle—
Better Stitches—so—

These were bent—my sight got crooked—
When my mind—is plain
I'll do seams—a Queen's endeavor
Would not blush to own—

Hems—too fine for Lady's tracing
To the sightless Knot—
Tucks—of dainty interspersion—
Like a dotted Dot—

Leave my Needle in the furrow—
Where I put it down—
I can make the zigzag stitches
Straight—when I am strong—

Till then—dreaming I am sewing
Fetch the seam I missed—
Closer—so I—at my sleeping—
Still surmise I stitch—"
207,Doom is the House without the Door,"475

Doom is the House without the Door—
'Tis entered from the Sun—
And then the Ladder's thrown away,
Because Escape—is done—

'Tis varied by the Dream
Of what they do outside—
Where Squirrels play—and Berries die—
And Hemlocks—bow—to God—"
